DAY_ID,ACCOUNT_DIM_ID,DAILY_BALANCE_AMT,EFF_DT,END_DT
2023-10-14,84124,7977.61,2020-10-21,
2023-11-09,54657,5030.68,2021-06-07,2023-05-18
2023-12-07,26654,2789.03,2018-12-14,
2023-01-06,88937,7636.57,2015-09-16,
2023-04-27,38930,737.02,2019-12-01,
2023-05-21,70341,7959.09,2020-10-20,
2023-09-29,97470,2750.64,2020-12-10,
2023-09-20,13523,225.23,2018-05-07,2023-09-24
2023-12-19,12101,7427.31,2021-03-02,
2023-07-26,57691,810.08,2020-10-27,
2023-03-19,22760,9396.32,2022-05-10,
2023-11-21,49500,5157.78,2022-08-27,
2023-07-17,19551,132.94,2019-11-19,
2023-12-26,88419,2266.65,2019-04-15,
2023-08-13,28543,5298.45,2021-01-08,
2023-02-04,88526,4410.91,2016-11-21,
2023-03-03,54623,840.16,2021-12-26,
2023-12-02,89339,6614.26,2022-11-22,
2023-10-28,42527,1734.82,2020-01-23,
2023-12-30,62182,8160.09,2017-06-30,2023-09-13
2023-03-25,51277,6461.45,2022-03-01,
2023-10-08,19116,1222.68,2019-02-17,
2023-11-29,91350,3362.96,2018-01-17,
2023-08-27,4956,308.81,2020-12-01,2023-03-29
2023-10-27,37499,7491.12,2022-03-01,
2023-12-19,88965,5488.25,2016-10-01,
2023-06-15,91414,248.23,2022-10-03,
2023-08-15,83667,1510.15,2015-10-11,
2023-01-09,74611,5179.6,2020-05-13,
2023-01-03,73424,1652.25,2017-08-31,
2023-05-30,66626,6303.0,2018-05-04,
2023-03-28,19902,9980.48,2016-11-18,
2023-02-15,76667,9486.55,2018-01-08,
2023-01-31,95762,6566.69,2019-03-02,
2023-08-02,29231,4219.71,2020-05-15,
2023-08-04,11499,9576.49,2017-11-22,
2023-07-22,83162,1293.72,2020-07-12,
2023-12-31,78154,390.26,2021-06-23,
2023-04-21,13402,4498.15,2017-11-12,
2023-02-12,8863,9329.14,2017-10-08,
2023-11-02,38193,7021.81,2017-11-15,
2023-03-13,78819,5764.32,2020-05-30,
2023-07-15,88308,6055.96,2017-01-09,
2023-02-25,93535,359.03,2018-05-28,
2023-11-15,3245,5959.7,2018-03-02,
2023-02-16,62912,3291.35,2016-11-30,
2023-10-24,8573,9839.41,2021-10-14,
2023-11-23,40365,2959.94,2017-02-10,
2023-06-05,5358,4835.0,2022-12-07,2023-05-11
2023-07-09,44813,2914.43,2016-03-21,
2023-01-26,90774,3135.16,2021-07-21,
2023-03-13,80014,8408.15,2019-09-02,
2023-03-08,89815,6157.64,2017-10-31,
2023-07-17,89445,5416.32,2015-04-30,
2023-09-02,2919,8082.83,2019-06-02,2023-06-13
2023-11-18,36035,2362.53,2016-08-12,
2023-02-02,75510,2713.13,2019-10-15,
2023-12-31,59920,9037.47,2022-01-28,
2023-12-31,80493,584.22,2022-11-23,
2023-12-09,24265,5532.28,2015-01-20,
2023-06-01,38306,1423.91,2019-10-20,2023-01-27
2023-07-15,24400,7603.48,2015-05-11,2023-12-18
2023-02-19,74751,9505.21,2015-09-25,
2023-04-22,94283,8206.38,2015-10-20,
2023-07-29,3935,4824.83,2022-02-08,
2023-03-08,98956,2329.67,2019-05-04,
2023-08-03,10978,1593.32,2016-03-21,
2023-11-15,74979,4177.63,2020-08-24,
2023-05-23,75895,8385.69,2017-03-24,
2023-05-01,95042,5315.27,2015-07-12,
2023-10-03,34827,7320.35,2017-07-08,
2023-03-16,62816,5523.09,2018-11-15,
2023-03-24,90124,2823.88,2021-12-04,
2023-04-15,71695,4523.66,2018-04-27,
2023-04-22,87125,8104.83,2022-02-15,
2023-07-13,81130,5273.81,2015-05-03,
2023-07-23,79565,3725.59,2017-11-16,
2023-04-26,33853,8333.23,2015-01-02,
2023-07-11,35955,6014.96,2016-08-07,
2023-03-07,14731,2750.22,2019-11-05,
2023-11-04,61060,6366.7,2015-12-23,
2023-08-22,52956,7108.34,2022-05-26,
2023-07-30,12774,2965.17,2015-12-01,
2023-03-04,12862,8496.77,2015-02-24,
2023-11-29,35590,7103.72,2016-01-13,
2023-08-26,1435,770.42,2019-01-30,
2023-12-08,50557,7285.48,2020-03-04,
2023-05-16,83425,9407.21,2021-07-02,
2023-05-01,82069,9126.15,2022-10-06,
2023-01-09,76655,9018.94,2021-10-01,
2023-10-25,51583,5453.21,2017-04-21,
2023-10-19,27550,2277.54,2020-10-29,
2023-07-27,22620,2709.08,2019-08-21,
2023-02-28,25778,4095.75,2015-01-03,
2023-02-08,93510,5239.16,2020-05-21,
2023-12-12,13648,5040.59,2018-04-01,
2023-01-27,83604,409.26,2021-03-26,
2023-02-16,73592,1110.17,2015-03-28,
2023-03-15,17991,3016.03,2021-09-27,2023-01-23
2023-08-02,29918,3310.15,2016-08-25,2023-06-13
2023-11-29,66310,9688.2,2021-07-07,
2023-05-31,66540,4273.91,2015-03-09,
2023-01-07,86994,7174.08,2022-12-09,
2023-05-11,91470,939.51,2019-12-04,
2023-05-18,50962,4393.76,2022-05-11,
2023-02-11,73313,1502.47,2017-08-04,
2023-04-14,11837,5579.51,2020-05-17,
2023-04-01,81764,6496.97,2019-08-19,
2023-03-13,24209,1363.15,2018-03-08,
2023-01-09,2958,6690.06,2022-11-04,
2023-05-09,45038,816.24,2017-03-23,
2023-11-19,32680,3662.04,2015-11-02,
2023-06-27,65685,8019.6,2021-05-12,
2023-08-23,69696,2609.01,2019-03-02,2023-06-07
2023-02-11,72120,7494.03,2019-09-30,
2023-07-14,86526,2292.93,2015-05-12,
2023-04-02,52983,9042.15,2017-09-11,
2023-07-26,76251,3164.46,2016-09-27,
2023-09-03,51788,2715.26,2019-09-28,
2023-11-27,16053,5140.5,2021-06-20,2023-08-28
2023-01-23,5628,9023.65,2018-11-26,
2023-11-07,13416,567.54,2022-04-11,
2023-04-22,90500,1110.49,2020-04-12,
2023-03-12,47748,2124.57,2018-05-12,
2023-02-27,75257,7441.51,2021-07-13,
2023-03-03,15143,5567.76,2015-09-22,
2023-01-06,5005,7990.9,2021-12-01,
2023-03-30,67923,8779.28,2017-09-25,
2023-03-03,60772,3195.88,2019-04-24,
2023-05-08,74051,9742.69,2016-08-22,
2023-05-19,76284,2959.39,2019-10-30,2023-06-24
2023-02-11,47409,8118.93,2020-04-11,2023-10-15
2023-08-02,76777,5985.06,2015-01-10,
2023-11-26,53403,6212.59,2016-01-05,
2023-01-20,70940,6191.53,2015-06-24,
2023-06-13,62634,3806.42,2020-05-24,
2023-02-01,53428,1757.98,2016-04-07,
2023-02-19,77925,8139.62,2018-12-04,
2023-09-19,32072,1471.14,2017-04-06,
2023-01-14,86732,2750.4,2017-12-03,
2023-02-10,28756,3435.36,2018-03-26,
2023-01-24,33678,5202.19,2018-10-19,
2023-12-12,8634,3124.59,2019-10-30,2023-01-18
2023-01-24,90901,6467.11,2018-03-10,
2023-06-30,58889,2377.37,2022-06-07,
2023-04-28,76811,3599.68,2020-02-09,
2023-10-24,94135,9297.16,2021-08-26,
2023-08-25,11306,2448.63,2020-05-27,
2023-03-18,43944,9893.59,2015-02-04,
2023-11-29,3663,3063.94,2021-09-25,
2023-07-16,41979,8418.27,2017-03-29,
2023-03-10,13510,4467.58,2017-04-15,
2023-04-24,42021,7263.13,2022-06-09,
2023-01-15,29483,3501.0,2021-11-29,
2023-05-06,77568,2113.96,2015-03-02,2023-01-11
2023-08-30,27796,6268.28,2021-07-06,2023-10-30
2023-10-15,18532,1340.61,2019-07-15,
2023-03-06,94897,1243.92,2015-05-22,
2023-11-24,97414,9530.24,2015-02-25,
2023-04-02,22445,396.45,2017-04-27,
2023-01-19,12603,4212.3,2020-09-01,
2023-05-24,60861,5622.68,2017-06-14,
2023-02-25,1352,7438.8,2017-04-21,
2023-04-10,37519,3169.24,2019-05-05,
2023-08-12,6079,7917.94,2019-09-07,
2023-02-10,64014,5655.85,2019-07-29,
2023-06-16,55778,3612.28,2021-11-30,
2023-08-16,24309,420.94,2017-08-31,
2023-05-23,96540,1797.37,2021-11-19,
2023-12-26,52238,5929.54,2019-02-11,
2023-07-12,40542,3012.4,2016-05-26,
2023-05-02,87167,6358.86,2017-01-25,
2023-02-07,59557,5767.54,2015-12-07,
2023-04-27,87720,2560.03,2021-09-06,
2023-12-29,30601,1192.72,2022-02-26,
2023-08-03,9297,5967.51,2021-02-04,
2023-07-14,13157,9240.2,2016-04-16,
2023-09-21,31933,876.78,2021-01-17,
2023-05-05,56880,6771.89,2015-08-07,
2023-03-21,395,789.9,2019-09-25,
2023-12-13,83349,1632.56,2019-05-10,
2023-01-03,77193,7427.78,2019-06-30,
2023-08-07,68923,3835.77,2018-09-06,
2023-03-30,11608,7542.54,2015-09-09,
2023-10-09,69548,246.68,2018-05-01,
2023-09-23,45166,4944.82,2017-08-14,2023-07-29
2023-06-23,46256,4531.14,2021-03-28,
2023-04-17,99330,6490.5,2019-05-23,
2023-02-17,48691,926.88,2020-04-13,
2023-02-16,71688,5504.05,2018-05-17,
2023-10-18,10512,672.9,2017-07-31,
2023-05-31,99398,2911.35,2020-11-10,
2023-02-26,9331,7783.54,2020-01-30,
2023-08-09,20959,5078.64,2017-02-17,
2023-08-17,19201,8540.98,2021-11-23,
2023-07-26,24490,6040.77,2020-01-28,
2023-01-01,1844,6798.32,2019-05-30,
2023-02-07,68001,147.23,2020-10-18,
2023-03-04,10581,2727.25,2020-01-31,
2023-12-25,42893,1760.02,2020-05-05,
2023-06-21,13870,9753.72,2016-02-07,
2023-07-06,5957,9610.51,2022-10-01,
2023-08-07,5196,6791.8,2016-05-14,2023-12-23
2023-07-13,98695,580.57,2022-04-16,
2023-04-18,59565,4323.42,2017-07-24,
2023-06-01,94421,3597.08,2020-09-04,
2023-03-08,70416,4961.86,2020-12-22,
2023-07-10,80868,3869.38,2017-10-16,
2023-11-06,71688,3743.94,2019-06-10,
2023-07-13,14761,5447.83,2018-04-25,
2023-03-22,7330,9504.7,2021-10-01,
2023-05-06,28168,2873.96,2018-11-07,
2023-05-22,94968,1552.69,2021-09-25,
2023-12-27,46024,5256.76,2020-12-11,
2023-12-02,89954,652.0,2018-02-05,
2023-10-19,82185,1457.3,2017-08-05,
2023-06-27,62924,1882.14,2017-08-18,2023-08-28
2023-08-05,79302,1166.2,2020-02-16,
2023-03-22,24064,8485.34,2016-04-20,
2023-11-26,92868,6444.33,2020-09-23,
2023-02-04,7772,6130.26,2015-03-12,
2023-06-18,29747,3809.99,2020-12-21,
2023-04-07,77899,1747.51,2015-03-01,
2023-04-13,4544,953.76,2020-03-29,2023-06-14
2023-08-22,45266,2803.66,2019-11-05,
2023-07-21,24760,9421.05,2017-09-11,
2023-09-17,46631,1448.92,2021-09-15,2023-10-31
2023-11-13,14354,6746.64,2020-05-19,
2023-01-14,47974,3328.2,2018-07-23,
2023-07-13,51351,5030.84,2018-08-29,
2023-08-21,31469,2856.41,2017-04-04,
2023-01-26,40798,1369.88,2017-09-24,
2023-02-08,93432,3040.66,2017-01-02,2023-02-18
2023-05-21,34548,8563.81,2016-03-06,
2023-07-18,76881,5770.94,2019-01-18,
2023-08-09,42272,749.72,2021-08-06,
2023-08-15,51833,7152.32,2022-02-13,
2023-08-11,21917,8534.1,2017-01-28,
2023-11-26,34176,1809.12,2017-05-14,
2023-11-05,69024,4421.62,2022-09-10,
2023-11-10,26604,8030.82,2021-07-23,
2023-06-28,51921,3114.51,2015-11-15,2023-06-25
2023-03-12,77961,9459.92,2017-10-25,
2023-06-06,46232,8319.83,2016-10-20,
2023-03-29,54445,287.17,2021-02-17,
2023-11-25,36954,2701.29,2017-01-29,
2023-06-23,77494,3595.04,2015-04-06,
2023-07-13,54620,1939.49,2016-10-03,
2023-09-01,94910,4732.38,2017-11-08,2023-07-06
2023-12-30,16555,9983.74,2017-09-22,
2023-04-02,8876,1912.08,2022-02-08,
2023-05-17,69633,6784.49,2016-09-21,2023-12-15
2023-04-16,71558,5739.94,2019-02-01,
2023-09-26,2019,7354.18,2019-06-05,2023-07-19
2023-04-21,46612,9503.43,2022-08-15,
2023-09-02,32687,4879.99,2020-03-24,
2023-07-17,88935,7509.81,2020-12-19,
2023-06-12,8878,6277.22,2015-04-28,2023-10-17
2023-06-01,41543,8251.35,2015-12-15,
2023-01-01,42863,1295.15,2017-06-10,
2023-01-06,43202,8626.16,2021-10-20,
2023-11-06,80148,4165.06,2016-10-16,
2023-08-08,53596,4545.52,2015-09-07,
2023-12-11,28595,829.08,2019-03-12,
2023-02-20,24382,2847.72,2018-06-16,
2023-07-07,10565,7668.37,2019-07-20,
2023-01-09,98623,8771.64,2016-04-28,
2023-12-27,6218,981.52,2018-05-06,
2023-01-12,13474,865.64,2022-10-30,
2023-02-05,57797,8457.76,2022-04-12,
2023-04-29,82957,6381.75,2016-06-17,2023-07-25
2023-06-09,73610,850.26,2016-05-16,2023-02-11
2023-10-09,47067,7907.01,2022-04-02,
2023-05-03,24433,129.36,2016-06-22,
2023-11-04,67941,5308.25,2021-01-08,
2023-04-08,66593,6796.42,2020-12-11,
2023-07-05,2440,6198.57,2016-01-04,
2023-02-18,55597,3116.01,2017-08-11,
2023-07-08,47147,6745.46,2016-12-28,
2023-06-06,15596,5961.37,2015-09-24,
2023-10-01,31403,9353.59,2021-09-27,
2023-03-25,52877,3957.7,2018-11-12,
2023-02-04,38337,8820.44,2016-02-21,
2023-09-06,51978,6117.06,2016-02-10,
2023-12-22,84935,3712.67,2021-01-29,
2023-10-07,99888,6338.3,2019-04-22,
2023-03-11,48519,2290.56,2022-08-19,
2023-04-03,26134,686.41,2016-07-22,
2023-09-24,6870,516.51,2016-07-25,2023-12-27
2023-03-11,85489,8914.03,2019-10-04,
2023-02-25,5816,3717.72,2017-02-02,
2023-12-25,51553,7357.96,2021-04-09,
2023-01-10,94745,7776.07,2021-09-24,2023-04-02
2023-03-19,34259,560.78,2015-07-25,
2023-06-02,91853,3848.33,2022-07-03,
2023-11-17,61634,4121.3,2018-08-26,
2023-04-10,45788,5086.61,2021-03-15,
2023-10-26,58582,5989.72,2021-06-30,
2023-10-01,50191,3066.86,2016-11-24,
2023-11-29,69369,5010.88,2016-10-13,
2023-08-20,26800,4350.76,2018-04-27,2023-06-15
2023-05-04,78029,9928.38,2015-02-17,
2023-06-01,16866,366.11,2018-01-28,
2023-08-20,12893,6647.14,2019-06-16,
2023-04-15,6630,2836.13,2015-05-12,
2023-05-29,60753,6085.57,2022-11-17,
2023-05-29,10058,692.65,2016-03-06,
2023-09-20,26662,831.33,2021-06-11,
2023-11-30,81686,1791.86,2016-12-09,
2023-12-14,25807,7218.59,2019-10-18,
2023-10-09,41637,5175.4,2018-07-28,
2023-11-11,35034,8369.11,2022-02-14,
2023-02-28,15652,5065.44,2019-02-16,
2023-10-07,97810,7026.96,2017-08-06,
2023-06-21,28296,493.91,2022-01-04,
2023-09-30,57912,3550.49,2016-04-03,2023-04-14
2023-02-04,37726,5310.1,2020-08-04,
2023-07-18,28887,2398.02,2021-07-12,
2023-09-20,93333,2836.74,2022-10-13,2023-10-20
2023-03-18,77712,6468.64,2015-05-03,
2023-07-12,85070,6349.95,2021-11-16,
2023-03-06,11085,3111.33,2022-02-13,
2023-02-07,68964,4669.1,2017-11-13,
2023-04-21,77549,6319.08,2019-11-26,
2023-10-18,75367,3246.87,2022-08-07,
2023-05-21,60556,1454.17,2017-09-23,
2023-06-14,1868,3985.66,2022-11-15,
2023-06-13,79897,2924.68,2021-11-11,
2023-10-08,80129,9027.49,2016-08-23,2023-06-13
2023-03-22,79328,7118.22,2020-10-01,2023-08-07
2023-11-01,24838,2931.96,2017-09-21,
2023-09-03,71645,3288.74,2021-01-26,
2023-11-28,91219,992.24,2019-02-17,
2023-11-11,97189,1943.31,2015-06-13,
2023-12-14,62328,206.54,2017-09-10,
2023-01-26,52838,143.56,2016-06-07,
2023-09-17,66965,1358.04,2021-10-24,
2023-11-26,93532,774.3,2018-12-23,
2023-03-30,2920,6662.72,2021-10-17,
2023-02-22,32425,9173.49,2019-03-22,
2023-03-06,22499,4559.9,2019-09-30,
2023-09-18,24260,7627.36,2016-06-04,
2023-05-02,12987,2391.65,2019-09-17,
2023-09-11,9457,5208.35,2020-04-12,
2023-08-16,29959,2724.87,2021-05-01,
2023-06-27,98600,3441.71,2021-06-12,
2023-06-06,12290,2089.87,2021-12-13,
2023-10-16,71429,3990.0,2017-07-16,
2023-08-15,49438,3455.71,2021-04-22,
2023-08-25,60917,866.12,2017-07-17,
2023-08-17,81278,4203.11,2016-01-04,
2023-06-29,8923,5819.61,2016-05-18,
2023-10-24,51350,7589.23,2021-10-30,
2023-10-10,90731,119.29,2020-08-12,
2023-09-30,85529,5045.01,2016-11-10,2023-12-09
2023-11-21,79170,9074.08,2022-03-11,
2023-08-29,58784,4197.43,2018-01-10,
2023-05-30,441,8730.31,2021-11-08,
2023-12-18,5571,9816.98,2019-05-31,
2023-01-03,59770,7862.85,2021-05-10,
2023-09-17,50304,6300.53,2019-11-24,
2023-10-31,79911,3458.35,2020-02-02,
2023-06-08,10928,1354.52,2020-10-16,
2023-11-25,23137,3020.79,2022-02-03,
2023-04-25,71278,1920.72,2015-09-15,
2023-05-11,8155,8946.92,2019-10-24,
2023-07-30,23000,3025.38,2017-09-01,
2023-09-12,40122,1013.2,2022-03-03,
2023-08-29,48532,4867.92,2016-04-22,
2023-01-12,39825,4073.32,2017-07-17,
2023-06-01,78408,2423.31,2017-04-05,
2023-11-04,56285,158.22,2021-09-19,2023-01-02
2023-09-13,85484,4465.82,2018-03-20,
2023-12-31,10680,5809.63,2015-04-29,
2023-04-08,63767,8821.94,2019-07-20,
2023-01-22,80277,521.26,2021-07-08,2023-09-05
2023-05-08,37925,6674.16,2017-09-30,
2023-10-06,7237,1626.72,2021-02-03,
2023-07-13,78920,700.43,2020-12-26,
2023-03-08,1725,2883.76,2021-12-13,
2023-01-11,55181,414.89,2021-06-28,
2023-02-07,67695,9239.58,2015-12-05,
2023-01-20,11967,2660.27,2019-09-17,
2023-05-25,29850,7889.38,2021-06-30,
2023-06-25,97619,876.1,2016-12-18,
2023-10-13,88167,7495.59,2016-09-06,
2023-03-24,55524,590.84,2015-04-01,
2023-08-26,35457,3182.27,2017-03-07,
2023-09-28,35821,7389.42,2021-01-19,
2023-08-27,81824,5213.31,2022-02-21,
2023-02-05,7788,6113.72,2020-06-17,
2023-07-17,38914,2630.92,2016-09-20,
2023-10-19,12705,8039.85,2020-01-24,
2023-01-04,38500,8586.48,2021-03-12,
2023-02-08,68204,4184.08,2019-11-04,
2023-05-11,51106,5727.41,2019-03-19,
2023-04-28,14047,2175.59,2015-05-11,2023-04-16
2023-07-10,47307,2941.42,2022-09-28,
2023-07-31,67371,1683.43,2015-11-23,
2023-04-18,60827,7693.72,2019-08-19,
2023-09-02,58467,5916.05,2019-04-24,
2023-09-07,3336,1404.61,2021-03-21,
2023-06-25,50753,3278.08,2016-09-05,
2023-12-30,53028,4883.85,2017-05-18,
2023-03-03,48271,6814.76,2018-08-19,
2023-03-28,69616,7217.51,2020-11-13,
2023-09-05,2119,451.32,2016-09-26,
2023-08-20,79656,7426.15,2020-01-17,
2023-02-12,32935,1023.37,2021-10-01,
2023-11-07,9365,7675.56,2015-03-03,
2023-10-01,16699,9051.03,2017-01-09,
2023-03-06,56852,491.9,2015-07-01,
2023-07-22,69702,8521.47,2015-02-13,
2023-08-22,87792,4111.3,2018-12-30,
2023-11-19,78430,4354.18,2020-04-22,2023-08-24
2023-03-27,942,9159.63,2017-10-26,
2023-05-22,56936,9548.57,2019-03-28,
2023-08-07,29853,2385.84,2019-08-07,
2023-02-26,5291,620.53,2021-12-14,
2023-12-30,28797,3651.84,2016-04-17,
2023-06-28,44272,4554.74,2018-09-25,2023-07-05
2023-10-10,93462,3436.06,2019-10-03,
2023-05-21,50925,5653.44,2019-12-20,
2023-03-09,95098,9243.58,2022-01-18,
2023-08-25,8334,5247.01,2016-07-18,
2023-08-31,35805,249.11,2019-07-27,
2023-12-14,58839,1389.37,2017-03-08,
2023-11-26,15056,3635.92,2020-12-05,
2023-11-06,85093,2085.12,2021-08-17,
2023-09-03,29027,9640.38,2015-11-17,
2023-02-25,85721,1174.78,2019-01-21,
2023-07-11,54447,1138.86,2015-07-15,
2023-05-16,24704,5147.46,2017-03-07,
2023-03-27,49320,3513.12,2018-10-09,2023-09-05
2023-12-03,45857,7319.97,2021-09-13,2023-05-31
2023-08-01,62121,7770.75,2021-01-07,
2023-06-04,40565,7392.49,2018-05-09,2023-07-21
2023-06-09,99743,1611.11,2021-08-28,
2023-09-18,35322,5290.49,2021-08-03,
2023-04-23,87377,5207.41,2016-06-25,
2023-11-12,96327,3299.42,2019-11-16,
2023-03-02,75390,3533.73,2021-01-15,
2023-04-30,68390,4655.12,2020-07-30,
2023-12-23,66874,1461.26,2022-07-12,2023-09-08
2023-10-23,32128,6520.67,2018-10-13,
2023-07-08,58161,6925.43,2017-09-13,
2023-05-20,2873,7254.06,2018-04-07,
2023-11-01,8245,5864.1,2016-10-07,
2023-10-04,49765,1480.6,2015-02-19,
2023-04-08,12785,2979.04,2020-01-08,
2023-04-13,63793,1528.71,2017-07-15,
2023-02-17,90311,6278.8,2017-09-17,
2023-01-16,88984,3270.88,2021-04-05,
2023-10-14,40635,6393.46,2019-07-05,
2023-04-09,97,474.56,2021-10-14,
2023-10-19,78583,6191.91,2016-10-22,
2023-07-19,81233,7508.43,2018-11-12,2023-01-16
2023-01-24,54300,5252.7,2019-09-05,
2023-03-26,7619,7976.07,2019-12-30,
2023-11-22,26555,4603.7,2016-03-05,
2023-01-13,6948,4011.32,2019-04-12,
2023-07-24,80762,2702.18,2017-01-27,
2023-02-09,11289,3602.43,2016-03-16,
2023-06-28,29565,5267.93,2020-11-11,
2023-12-31,36245,6336.15,2021-11-29,
2023-04-05,89805,8677.94,2017-08-17,
2023-05-07,94542,5483.47,2018-09-23,
2023-07-12,69231,9376.71,2022-06-28,
2023-01-28,75814,7550.35,2020-06-13,
2023-03-13,38148,4835.11,2016-07-15,2023-07-17
2023-02-01,53056,6398.09,2015-11-09,
2023-01-17,30579,4460.64,2017-08-18,
2023-08-17,60590,2397.55,2018-11-04,
2023-01-29,94440,4337.43,2015-01-22,
2023-09-12,20040,4015.88,2021-08-08,
2023-04-22,90499,8994.88,2018-06-11,
2023-08-09,89018,7927.37,2017-03-22,
2023-10-05,70168,2436.55,2015-05-14,
2023-01-19,60362,826.57,2015-01-14,
2023-01-03,36655,7851.65,2016-02-01,
2023-01-25,32613,1113.35,2019-07-31,
2023-01-17,59483,1625.14,2016-11-29,
2023-10-31,67763,462.64,2018-04-12,
2023-07-28,57361,6830.48,2015-10-08,
2023-08-03,3068,2958.39,2017-10-18,
2023-03-16,92039,5362.13,2016-02-04,
2023-04-09,39169,6782.15,2017-04-05,
2023-12-13,33004,6487.83,2019-04-15,
2023-04-07,84351,194.9,2019-08-29,
2023-10-26,99722,5370.41,2020-08-29,
2023-01-29,69222,8786.19,2021-10-16,
2023-01-11,79135,1246.62,2018-06-29,
2023-06-11,86628,2744.84,2015-12-09,
2023-07-25,3421,9022.57,2015-01-17,
2023-08-24,80566,3760.91,2022-10-02,
2023-01-28,21578,3895.59,2021-01-30,
2023-07-10,21956,6573.86,2021-07-21,
2023-01-06,83520,1997.92,2016-07-12,
2023-10-03,76663,4357.06,2015-09-12,
2023-11-22,92463,7529.07,2018-11-08,2023-06-13
2023-04-17,73810,5308.66,2018-02-13,
2023-07-19,64803,854.31,2017-10-04,
2023-08-03,59814,1242.52,2018-02-18,
2023-09-01,97509,9159.98,2022-07-13,
2023-09-30,40773,4149.67,2016-08-19,
2023-03-23,80956,6741.13,2021-10-08,2023-08-31
2023-12-26,16812,6719.48,2018-01-10,
2023-12-08,13019,6516.65,2019-10-01,
2023-10-23,97167,3741.23,2022-06-06,
2023-05-03,74129,2237.21,2021-03-20,
2023-09-05,84475,6410.68,2019-04-28,
2023-12-25,4102,4322.82,2021-05-28,
2023-04-05,45055,4929.23,2019-03-05,
2023-11-17,30794,5280.76,2020-05-11,
2023-12-14,4797,6879.07,2020-09-14,
2023-05-16,87141,5594.91,2015-11-04,
2023-10-12,32753,4691.64,2017-11-02,
2023-03-22,75955,4344.55,2016-01-21,
2023-11-20,70838,4660.4,2022-05-26,
2023-01-02,24491,3757.07,2018-04-05,2023-10-15
2023-11-22,706,981.65,2022-11-01,
2023-04-27,27118,2349.16,2020-06-03,
2023-01-07,85275,5708.87,2015-07-18,
2023-11-07,46870,8316.74,2018-07-28,
2023-01-27,84832,5709.56,2015-12-28,
2023-12-28,83674,2292.19,2022-11-14,
2023-05-27,13136,8127.69,2019-12-13,
2023-12-24,3938,169.55,2015-01-09,
2023-07-19,72687,5537.9,2017-11-14,2023-12-11
2023-03-16,85802,2699.68,2018-01-26,
2023-02-11,5638,7833.53,2022-04-27,
2023-12-26,97340,8660.04,2022-06-05,
2023-09-15,38225,4472.8,2020-01-27,
2023-09-04,77720,6270.6,2018-03-18,
2023-01-23,73184,4580.4,2021-08-19,
2023-12-22,47434,8011.17,2018-11-22,
2023-08-09,10506,9648.22,2017-02-26,
2023-02-22,15945,3301.18,2015-06-20,
2023-05-16,86452,287.83,2020-09-29,
2023-05-24,20293,1323.44,2019-09-17,
2023-02-27,23979,9590.59,2020-01-15,
2023-01-21,77776,9013.98,2019-09-24,
2023-01-12,99888,1444.66,2021-12-31,
2023-08-23,91846,4674.96,2018-05-21,
2023-07-05,33789,1730.82,2022-04-17,
2023-11-23,51670,8483.15,2022-04-30,
2023-11-28,71329,5799.28,2019-02-22,
2023-12-02,97571,2114.97,2016-10-31,
2023-04-01,91927,1349.49,2019-01-06,
2023-07-03,57908,9558.24,2018-01-13,
2023-06-28,70411,2117.0,2017-05-31,
2023-01-02,90756,2502.13,2015-04-02,
2023-10-31,83891,1862.98,2022-10-19,
2023-12-21,66431,3402.42,2015-03-23,
2023-07-03,18279,8512.03,2018-10-15,
2023-06-27,28680,4311.97,2019-01-23,
2023-09-29,91333,8443.73,2021-08-14,2023-05-06
2023-01-04,46070,9193.77,2016-06-25,2023-09-03
2023-09-27,86359,2024.71,2021-08-31,
2023-09-23,35150,4001.42,2021-02-23,
2023-01-02,62663,8798.23,2021-02-21,
2023-08-03,365,4948.72,2017-10-28,
2023-02-13,84862,8733.54,2015-12-06,
2023-02-12,25963,7310.7,2021-06-21,
2023-01-09,50131,8046.24,2018-09-20,
2023-12-17,59637,8102.19,2019-01-07,
2023-07-28,25544,9317.67,2021-08-17,
2023-06-15,1760,1404.71,2017-12-26,
2023-01-21,81107,9556.53,2020-04-01,
2023-02-10,65861,9626.57,2016-11-11,
2023-01-14,57405,5148.08,2016-10-04,
2023-04-27,46625,6104.09,2016-10-03,
2023-03-03,42792,9052.7,2019-08-22,
2023-04-11,20299,7661.49,2021-03-19,
2023-09-01,48672,2496.6,2017-03-14,2023-03-29
2023-05-13,73454,7263.48,2022-06-22,
2023-06-13,72974,6708.48,2020-09-12,
2023-01-01,33776,7551.29,2022-09-02,
2023-07-25,6443,8302.8,2015-05-18,
2023-06-01,85664,1340.74,2015-01-28,
2023-07-28,20285,4508.48,2018-09-30,
2023-05-11,73831,7027.84,2016-04-18,
2023-11-25,54021,693.22,2020-04-15,
2023-10-07,61197,4005.59,2020-07-15,
2023-10-06,78763,8035.53,2019-03-21,
2023-01-05,28537,1589.34,2022-03-07,
2023-04-23,38601,5789.31,2021-08-20,
2023-01-08,56370,7250.73,2020-08-02,
2023-02-14,29732,5091.94,2016-03-30,
2023-03-23,72032,6317.04,2017-04-28,
2023-10-01,95057,988.1,2020-05-20,
2023-05-06,78016,623.35,2022-05-27,
2023-09-20,42797,3296.16,2018-07-05,
2023-10-25,39589,959.36,2022-09-18,
2023-01-06,58638,2199.04,2016-05-30,
