DAY_ID,ACCOUNT_DIM_ID,OVERDRAFT_SPEND_AMT,EFF_DT,END_DT
2023-08-06,75497,1691.94,2015-01-13,2023-11-07
2023-10-18,15210,2201.52,2015-03-24,
2023-07-12,77815,827.25,2016-06-12,
2023-04-14,7242,1299.04,2021-12-15,
2023-03-02,53767,1031.38,2020-11-07,2023-07-19
2023-11-26,76377,532.17,2020-10-14,
2023-08-12,58790,2113.6,2021-10-22,
2023-12-13,74836,227.67,2017-12-11,
2023-02-19,30294,462.36,2020-03-15,
2023-06-26,760,240.5,2022-11-25,2023-05-02
2023-08-05,26743,322.52,2017-01-07,
2023-12-12,75155,1562.69,2019-10-10,2023-02-13
2023-07-16,45708,2182.33,2018-07-27,
2023-09-29,4277,1758.4,2015-09-07,
2023-08-30,57768,807.28,2018-04-12,
2023-05-29,25697,2912.63,2017-12-20,
2023-11-18,98700,2853.42,2019-07-15,
2023-06-02,14999,1588.28,2022-02-20,
2023-11-28,97898,545.07,2016-07-31,
2023-04-17,64594,1472.55,2022-03-19,
2023-09-19,64587,780.3,2018-09-06,2023-03-22
2023-03-05,91063,724.4,2020-09-22,
2023-09-05,80725,2672.51,2020-09-18,
2023-05-28,89969,2750.98,2021-10-31,
2023-08-08,8671,2505.88,2022-10-28,2023-09-06
2023-09-07,32496,2553.08,2017-01-04,
2023-10-01,85265,1178.27,2020-11-11,
2023-05-10,85648,2568.54,2022-12-29,
2023-04-05,33212,994.76,2017-04-22,
2023-06-07,85239,1551.51,2019-06-20,
2023-06-26,87783,2612.73,2022-12-05,
2023-05-27,64994,2043.17,2016-01-21,
2023-01-07,76399,1378.15,2015-11-22,
2023-12-19,25440,1901.29,2022-06-11,
2023-09-30,32005,160.81,2016-08-18,2023-06-16
2023-12-06,54441,14.03,2018-02-12,
2023-11-04,50176,2895.91,2015-03-20,2023-11-08
2023-07-05,16930,1310.98,2022-02-18,
2023-03-06,31958,186.09,2017-09-21,2023-11-05
2023-03-26,19889,2509.14,2015-05-24,
2023-03-06,75462,2189.3,2015-12-25,2023-09-16
2023-03-22,39686,2630.85,2017-01-09,
2023-01-04,32452,1417.51,2020-01-08,
2023-11-29,33484,225.98,2016-07-30,
2023-03-07,66019,1026.87,2016-05-17,
2023-02-14,32036,2307.81,2017-08-25,
2023-02-24,5492,2515.92,2020-12-19,
2023-01-18,32696,688.58,2015-10-18,
2023-08-30,54383,1853.73,2015-05-13,
2023-11-29,12160,568.23,2015-08-25,
2023-04-09,2302,1848.97,2015-05-03,
2023-04-28,54920,821.81,2021-12-27,2023-05-07
2023-09-28,34027,52.11,2019-12-14,
2023-02-15,57450,758.06,2020-07-12,
2023-01-19,66202,877.27,2017-07-29,2023-01-18
2023-08-14,73801,1567.06,2020-05-16,
2023-12-28,79353,2735.06,2021-05-17,
2023-06-14,83517,1200.2,2018-08-24,
2023-04-11,3759,2287.11,2018-02-06,
2023-05-31,36809,2203.49,2022-11-17,2023-05-27
2023-10-02,32237,2362.11,2021-08-11,
2023-10-23,79238,2047.04,2020-01-28,
2023-01-24,58870,476.86,2015-09-11,2023-05-07
2023-03-26,13353,467.15,2022-10-14,
2023-03-19,99695,1138.31,2022-07-11,
2023-12-02,19983,187.84,2015-04-09,
2023-08-19,60732,1586.12,2016-11-12,
2023-07-24,82607,1805.96,2022-01-23,
2023-01-22,89860,1618.82,2022-08-11,
2023-01-31,4948,161.03,2018-07-09,
2023-03-12,40348,1691.54,2016-11-13,
2023-05-26,48248,109.44,2017-01-11,
2023-08-09,74419,250.51,2016-12-11,
2023-01-29,88574,2916.14,2016-09-03,
2023-04-11,43384,1055.94,2019-09-14,
2023-11-23,34276,2131.74,2019-03-01,2023-12-20
2023-04-22,52771,2759.61,2018-01-27,2023-06-18
2023-10-13,37730,90.59,2020-09-21,
2023-03-23,69341,751.49,2021-10-08,
2023-03-27,34185,1868.54,2018-10-09,
2023-06-29,70281,1830.56,2022-03-01,
2023-10-19,77356,517.29,2015-11-01,
2023-10-07,3418,2065.71,2015-07-24,2023-06-27
2023-09-21,45527,1889.66,2018-09-07,
2023-12-17,32938,1129.83,2018-12-08,
2023-06-03,81652,2817.41,2016-03-20,
2023-07-26,9379,1533.59,2015-12-27,
2023-06-05,74677,738.3,2022-04-08,
2023-10-26,98988,428.79,2015-03-01,
2023-10-27,64720,1418.92,2021-06-16,
2023-03-27,51498,1524.69,2021-11-22,
2023-08-19,91100,1686.02,2015-11-29,
2023-11-24,10184,1557.28,2019-12-28,
2023-03-31,90149,1346.67,2018-06-17,
2023-02-07,63261,815.12,2020-06-16,
2023-06-10,74639,937.21,2016-10-05,
2023-09-29,2062,2271.02,2015-01-19,
2023-01-02,8460,2704.39,2015-07-21,
2023-07-26,36695,2787.27,2017-05-15,
2023-10-31,56642,1283.3,2019-02-07,
2023-01-30,34525,2884.98,2015-12-21,
2023-05-05,54478,2672.13,2018-06-29,2023-03-08
2023-03-25,81456,2273.81,2017-01-13,
2023-09-06,5855,703.63,2021-05-04,
2023-09-25,60144,84.26,2017-01-27,
2023-04-25,3672,2941.46,2021-04-11,
2023-05-12,46546,618.78,2020-05-28,
2023-07-22,5432,2605.84,2020-07-10,
2023-03-01,68459,1591.82,2020-09-17,
2023-10-30,32186,2881.45,2021-11-25,
2023-08-13,35793,1566.53,2016-03-30,
2023-04-11,71315,2357.1,2021-10-23,
2023-12-04,64580,2346.72,2018-10-30,
2023-08-09,66196,695.49,2017-04-11,
2023-08-07,18248,103.17,2018-04-21,
2023-05-21,57693,1928.25,2021-10-17,
2023-05-06,56833,2583.27,2020-10-17,
2023-06-26,96010,1549.33,2022-12-08,
2023-01-22,11466,1664.42,2017-12-02,
2023-01-19,34989,1256.92,2015-02-02,
2023-08-13,83595,271.96,2018-07-10,
2023-12-25,12484,568.94,2015-03-18,
2023-03-20,28158,1735.46,2020-11-30,
2023-05-26,44299,270.19,2018-03-30,
2023-04-22,74630,2615.44,2016-12-18,
2023-12-14,51186,1977.29,2020-04-10,
2023-06-09,79878,571.54,2019-06-19,
2023-01-24,84900,823.62,2022-12-06,
2023-02-04,97079,513.7,2022-05-28,2023-07-20
2023-08-10,72460,1867.07,2015-07-31,2023-06-04
2023-05-06,2637,509.12,2017-09-25,
2023-05-11,12122,2800.88,2017-07-20,
2023-05-06,66788,1003.73,2015-11-05,
2023-08-06,13683,2606.56,2020-11-12,
2023-06-17,67843,1222.86,2021-06-15,
2023-09-20,73446,163.35,2016-11-25,
2023-06-21,52881,214.65,2022-09-10,
2023-12-30,52344,255.33,2015-08-19,
2023-12-10,57413,572.34,2020-04-01,
2023-05-16,21370,1742.62,2015-11-17,
2023-12-09,68351,27.69,2017-08-17,
2023-02-12,40870,1758.73,2019-08-29,
2023-10-26,38613,2517.85,2022-06-14,
2023-08-14,36381,1661.8,2016-12-06,
2023-04-14,96383,2733.93,2018-02-01,
2023-11-12,49,2463.97,2021-08-07,
2023-11-07,46163,877.41,2016-05-15,
2023-05-06,91646,2943.91,2018-09-17,
2023-05-03,78752,2067.75,2022-04-20,
2023-01-15,4945,2242.7,2021-02-22,
2023-06-30,29438,2047.38,2017-10-24,
2023-08-01,70525,1873.51,2021-05-31,
2023-09-05,72607,488.44,2018-04-02,
2023-08-18,33207,2412.84,2016-03-31,
2023-12-07,54098,1284.96,2015-03-02,
2023-06-14,59616,2061.21,2020-03-04,
2023-12-19,22856,989.96,2018-04-22,2023-10-25
2023-01-04,94114,2780.65,2020-09-13,
2023-09-23,58452,130.24,2021-02-25,
2023-05-12,91774,2988.04,2016-03-08,
2023-02-12,71790,2157.22,2019-12-15,
2023-11-11,49053,813.06,2020-04-10,
2023-10-11,99605,2244.88,2018-02-10,
2023-07-24,75879,382.92,2016-06-07,
2023-02-15,17251,649.35,2015-09-06,
2023-11-28,16956,1625.8,2017-09-14,
2023-08-07,49640,2654.07,2021-09-04,2023-07-14
2023-08-21,25636,258.35,2019-01-12,
2023-06-24,29550,1679.2,2020-08-14,
2023-03-18,18385,1806.06,2015-02-09,2023-08-05
2023-10-16,38699,539.11,2016-05-27,
2023-03-27,85281,437.77,2020-12-02,
2023-04-10,3536,1736.52,2017-07-02,
2023-09-26,17815,1226.04,2019-03-23,
2023-04-03,40310,604.5,2021-08-21,
2023-02-21,94751,632.17,2020-11-29,
2023-08-22,26678,2008.96,2017-08-18,
2023-11-12,13529,2056.94,2018-12-02,
2023-04-14,76572,865.23,2018-01-02,
2023-10-05,39892,1427.89,2020-04-24,
2023-06-04,64852,2052.93,2015-02-02,
2023-05-01,71773,2156.43,2021-11-11,
2023-02-18,16198,1180.89,2021-07-16,
2023-05-16,64150,1134.68,2019-06-25,
2023-01-27,78428,2540.52,2017-09-01,
2023-10-03,93687,1906.98,2022-07-20,
2023-01-07,45130,904.12,2021-02-28,
2023-09-01,45537,1625.33,2015-09-17,
2023-03-14,56443,2457.28,2017-04-20,2023-09-23
2023-08-25,56365,1253.75,2015-01-05,
2023-11-03,3755,2292.05,2017-09-01,2023-04-04
2023-05-05,44001,2377.74,2019-09-16,
2023-12-03,84989,203.81,2017-04-04,
2023-12-11,59586,2224.98,2017-05-13,
2023-02-01,3435,1369.09,2018-04-22,
2023-02-15,80215,2204.9,2016-07-16,
2023-10-13,80288,2226.53,2017-10-06,
2023-12-25,19983,1482.89,2020-09-29,
2023-08-30,708,1059.26,2022-02-11,
2023-02-24,5213,391.75,2021-02-10,
2023-09-23,18232,256.66,2016-11-21,
2023-02-23,63980,2305.44,2020-03-24,
2023-05-05,92175,1406.54,2018-01-04,
2023-06-04,79656,765.84,2017-02-22,
2023-02-23,96061,919.31,2015-11-07,
2023-02-25,88718,230.2,2018-01-29,
2023-09-26,32705,2350.8,2020-04-21,2023-04-12
2023-10-28,60544,1975.68,2015-03-05,
2023-06-18,66833,2834.12,2021-05-01,
2023-03-24,72647,778.32,2021-03-13,
2023-09-15,93096,139.84,2015-10-24,
2023-06-08,22260,2979.86,2019-03-28,
2023-12-13,89992,2609.26,2021-09-16,
2023-07-02,54240,1772.3,2016-11-13,
2023-04-24,84038,2330.97,2015-12-16,2023-06-22
2023-11-24,72450,2961.92,2016-03-25,2023-10-10
2023-12-31,78842,1047.4,2021-05-17,
2023-09-24,84828,287.41,2021-11-19,
2023-10-22,51694,1462.39,2020-03-05,
2023-01-10,8099,55.15,2018-12-10,
2023-04-18,62670,2874.04,2019-02-11,
2023-05-20,98844,84.94,2018-06-12,
2023-08-28,14802,1528.2,2017-09-09,
2023-03-18,51896,1720.55,2015-09-16,
2023-06-08,65182,1500.28,2018-03-10,
2023-07-25,36441,888.56,2017-07-22,
2023-11-24,62364,2558.92,2017-04-17,
2023-12-16,67963,1092.16,2019-06-14,
2023-01-29,96133,25.82,2016-01-05,
2023-02-03,85632,1327.72,2016-06-16,
2023-06-06,94403,1415.77,2017-09-11,
2023-08-29,8571,2375.49,2019-06-27,
2023-09-16,10535,1792.09,2015-04-07,2023-04-22
2023-11-18,46051,2428.95,2022-10-16,
2023-12-31,13153,1716.91,2020-10-03,
2023-04-27,77768,2115.34,2015-10-18,
2023-08-22,52615,1117.97,2018-11-19,
2023-07-31,24494,1058.64,2017-09-02,
2023-12-20,74401,197.2,2021-05-31,
2023-07-02,98834,1943.11,2015-03-02,
2023-11-26,36690,1935.35,2019-06-15,
2023-05-17,42580,1502.32,2016-12-24,
2023-04-01,65459,527.28,2018-02-28,
2023-08-07,87479,2609.89,2015-05-24,
2023-12-01,85839,2471.0,2017-11-04,
2023-05-08,39073,751.9,2015-12-18,
2023-04-08,39442,961.3,2019-06-12,
2023-06-20,36682,2875.25,2022-12-01,
2023-09-27,39494,2781.91,2021-10-13,
2023-11-14,5954,1183.52,2022-06-15,
2023-11-28,29366,2103.7,2021-07-17,
2023-08-16,89618,15.19,2021-09-06,
2023-04-17,73179,606.05,2018-10-30,
2023-04-16,13022,2307.25,2017-06-05,
2023-01-27,59466,1631.78,2020-08-18,
2023-03-26,37196,326.07,2015-08-01,
2023-03-14,45294,328.29,2018-02-25,2023-08-08
2023-04-17,87492,1021.28,2016-04-09,2023-11-04
2023-01-12,16654,2079.66,2020-05-06,
2023-09-29,64519,151.65,2021-10-10,
2023-07-23,2539,524.64,2018-02-21,2023-05-21
2023-05-14,27852,1633.61,2015-11-12,
2023-07-17,21324,1107.51,2016-06-02,
2023-05-18,15589,1018.45,2016-09-25,2023-12-08
2023-06-08,82979,48.7,2019-08-09,
2023-10-09,8154,2474.9,2018-02-13,
2023-08-14,71619,732.91,2018-08-14,
2023-07-14,52184,1864.08,2015-11-27,
2023-01-29,8064,928.17,2017-02-03,
2023-12-04,77576,1024.24,2019-05-08,
2023-01-04,39238,1433.62,2016-11-09,
2023-12-14,51752,969.51,2015-01-29,
2023-08-09,99919,1331.07,2021-03-20,
2023-11-11,24574,90.51,2020-04-02,
2023-12-27,68530,1158.16,2019-01-23,
2023-12-30,2645,1294.95,2017-11-07,
2023-03-05,73347,1995.33,2019-05-15,
2023-11-04,51181,1272.35,2015-12-15,
2023-03-30,28468,2593.0,2017-05-30,
2023-07-31,50790,690.33,2022-11-10,2023-07-31
2023-08-06,58236,1203.39,2020-10-29,2023-01-15
2023-12-10,45442,2212.25,2015-01-24,
2023-12-12,44616,2581.76,2018-07-30,
2023-07-23,95014,1498.38,2018-01-12,
2023-01-21,53068,2856.37,2016-06-01,
2023-05-29,67041,460.3,2019-06-14,
2023-07-02,53219,307.47,2017-11-25,
2023-11-16,53581,145.47,2017-01-03,
2023-11-01,90044,806.45,2022-08-17,2023-08-01
2023-11-23,72997,534.5,2022-05-26,
2023-03-05,7952,1922.13,2015-02-11,
2023-09-14,81771,1064.42,2017-06-11,
2023-11-18,80812,2010.63,2017-04-14,2023-10-02
2023-10-01,83168,2489.2,2020-01-26,
2023-01-23,88129,1428.88,2020-03-11,
2023-09-30,76624,2924.95,2019-06-27,
2023-08-06,53010,1654.42,2017-02-16,
2023-09-30,13610,1307.69,2019-03-06,
2023-10-08,24926,296.54,2015-02-02,
2023-03-23,12432,951.24,2017-05-16,
2023-08-26,73595,728.76,2017-12-19,
2023-10-28,75612,1879.51,2015-11-22,
2023-09-16,12877,2200.36,2016-07-19,
2023-09-12,342,775.51,2015-02-13,
2023-03-20,41053,1944.58,2022-12-28,
2023-06-08,32035,2851.54,2022-01-15,2023-02-21
2023-09-04,29269,59.75,2016-05-07,
2023-12-31,36385,1198.75,2016-03-09,
2023-06-04,60144,2938.64,2019-03-02,
2023-02-15,16407,1534.39,2022-10-04,
2023-12-05,68983,831.54,2016-11-09,
2023-10-12,21172,344.71,2018-11-22,2023-10-08
2023-12-11,95048,166.57,2022-04-21,
2023-06-02,25069,1796.55,2015-01-07,2023-02-18
2023-01-20,49946,463.26,2019-12-09,
2023-02-04,88875,2843.43,2015-04-07,
2023-02-28,94955,916.12,2018-05-02,
2023-08-11,62559,145.47,2015-03-11,
2023-12-04,39451,181.54,2019-10-12,
2023-06-20,9492,1426.77,2020-08-08,2023-08-05
2023-11-08,92398,1640.83,2018-11-14,
2023-06-01,21391,1387.96,2016-03-31,
2023-07-24,26232,65.52,2019-08-06,
2023-11-12,6031,442.53,2021-04-11,
2023-10-11,26816,2851.21,2016-05-14,
2023-04-24,47733,594.24,2020-05-23,
2023-10-23,30357,2591.17,2020-09-13,
2023-08-08,51750,2899.73,2020-06-17,
2023-05-20,72140,2794.35,2020-05-20,
2023-11-23,6239,98.99,2020-09-18,
2023-05-06,39373,2303.29,2019-09-23,2023-09-29
2023-04-08,62365,1751.2,2015-04-14,
2023-05-25,18793,2165.65,2021-08-20,2023-08-06
2023-12-17,81810,1519.08,2020-12-23,
2023-11-23,41785,2265.19,2021-05-07,
2023-09-27,21434,2858.87,2018-12-03,
2023-12-18,99649,737.9,2021-01-28,
2023-06-03,5254,57.51,2021-08-10,
2023-11-10,65988,2246.16,2017-02-18,
2023-12-05,7051,2663.75,2022-01-08,
2023-05-04,80954,2072.07,2018-01-20,
2023-11-16,95177,505.1,2021-11-27,
2023-09-06,27415,1878.01,2015-04-23,
2023-10-10,30124,1450.16,2021-03-22,
2023-03-22,73117,2690.12,2020-07-20,2023-03-16
2023-02-23,57260,793.41,2021-02-09,
2023-04-23,55883,980.63,2016-12-18,
2023-04-15,85600,909.1,2015-01-31,
2023-11-07,34484,1833.48,2022-04-22,
2023-06-04,86316,228.15,2019-08-22,
2023-10-21,11186,2216.41,2019-03-27,
2023-06-27,15297,1748.33,2021-02-15,
2023-12-04,49698,2075.35,2018-04-17,
2023-02-02,85117,108.24,2017-04-04,
2023-07-26,52859,1100.89,2017-05-07,
2023-07-21,92293,890.08,2016-12-31,
2023-05-26,42005,2897.33,2021-07-19,
2023-01-25,96354,2737.52,2022-11-19,
2023-07-06,47926,423.45,2019-04-20,
2023-09-20,78989,1169.23,2018-01-15,2023-06-15
2023-04-30,73224,2394.55,2019-10-17,2023-03-30
2023-03-02,29551,1951.8,2021-09-25,
2023-10-01,62474,1043.35,2015-04-20,
2023-12-14,67599,1861.81,2020-05-22,
2023-09-20,32997,1491.64,2019-08-22,2023-11-02
2023-10-11,88986,2609.91,2017-05-25,
2023-05-20,5609,107.2,2017-08-16,
2023-11-25,93697,815.11,2015-01-28,
2023-12-21,3697,2594.6,2021-10-18,
2023-10-08,56224,1251.22,2021-08-10,
2023-04-29,1575,2407.23,2017-05-17,
2023-09-22,34286,1765.1,2019-07-09,
2023-11-11,30656,250.19,2017-06-20,
2023-05-17,13738,484.0,2015-02-12,2023-06-19
2023-06-11,92567,1868.13,2021-06-17,
2023-05-17,41710,1568.86,2021-07-16,
2023-03-27,70123,202.95,2022-01-05,
2023-01-09,3161,369.01,2015-12-19,
2023-11-01,79097,619.86,2015-05-18,
2023-04-23,38226,2629.27,2022-02-03,2023-05-21
2023-08-22,28948,951.36,2017-02-22,
2023-11-03,71108,2612.77,2020-03-02,
2023-06-03,71224,389.62,2019-03-24,2023-05-07
2023-09-06,88878,964.48,2016-08-07,
2023-02-04,80714,2837.79,2020-03-07,
2023-10-05,66542,239.83,2021-01-22,
2023-04-10,98946,2921.55,2017-06-16,
2023-01-22,40350,805.33,2021-10-08,
2023-01-08,90542,1995.13,2020-05-18,
2023-08-05,93199,2191.45,2017-03-29,
2023-01-26,69377,758.04,2016-10-12,
2023-10-11,29114,1552.72,2021-05-28,
2023-09-16,74208,127.46,2015-04-27,
2023-09-08,33881,2515.22,2019-10-31,
2023-08-27,26384,2357.16,2016-03-06,
2023-05-15,33824,278.87,2015-09-08,
2023-12-31,19524,2861.02,2017-11-07,
2023-04-11,79223,983.6,2016-03-18,
2023-02-27,15666,514.36,2015-10-09,
2023-10-13,21440,2946.16,2020-06-11,
2023-10-30,91816,1540.26,2017-02-03,
2023-01-08,41881,1416.81,2016-07-31,
2023-07-10,72240,2375.32,2019-10-27,
2023-10-23,45655,2132.79,2021-01-09,
2023-06-20,26161,2841.17,2020-04-18,
2023-11-03,48405,1198.11,2017-09-01,2023-06-23
2023-03-18,78302,2715.84,2020-10-07,2023-01-06
2023-07-15,16739,694.24,2022-08-16,
2023-10-29,86447,2074.68,2019-09-25,
2023-11-09,75211,2741.38,2019-05-07,
2023-05-04,17428,204.6,2022-09-22,2023-12-25
2023-09-04,13394,475.04,2017-03-14,
2023-03-23,41360,2506.37,2015-04-26,
2023-03-31,74403,1560.09,2019-08-03,
2023-05-03,20666,728.96,2016-12-09,
2023-02-22,78050,600.92,2017-11-03,2023-07-30
2023-05-02,14274,2120.87,2020-04-10,
2023-09-04,29856,1565.99,2019-07-09,
2023-05-24,37908,116.21,2016-06-12,
2023-01-01,38484,2657.05,2020-11-13,
2023-01-23,41026,173.85,2020-07-31,
2023-06-22,33317,2383.22,2020-09-14,
2023-01-11,7544,2363.96,2020-08-10,
2023-01-30,78479,2922.13,2015-03-04,
2023-03-27,33726,2620.49,2016-06-02,
2023-02-28,8007,1392.94,2021-09-18,
2023-09-22,85740,205.82,2018-09-26,2023-10-25
2023-05-17,64904,709.65,2019-06-26,
2023-01-06,63894,2268.78,2015-03-22,2023-07-23
2023-02-11,63229,1882.66,2017-07-22,2023-08-12
2023-12-04,44097,2784.11,2021-02-23,
2023-05-18,54145,395.61,2019-12-25,
2023-12-23,72420,1959.07,2015-06-09,
2023-07-11,2986,2380.98,2021-04-24,
2023-01-14,53656,606.08,2019-11-09,
2023-03-05,86480,1596.51,2016-10-19,
2023-11-11,76019,1045.57,2022-06-23,
2023-12-07,76407,1260.5,2021-10-02,
2023-04-11,57644,2265.51,2016-06-06,
2023-08-23,69026,296.85,2018-06-22,
2023-12-03,60519,2733.82,2017-09-11,
2023-12-19,21240,495.23,2016-08-27,
2023-08-28,87075,2835.75,2017-02-08,
2023-05-17,36826,1610.64,2017-06-13,
2023-08-27,81054,2926.77,2019-11-18,
2023-05-26,76833,2409.92,2015-05-29,
2023-08-30,60111,1230.52,2019-03-04,
2023-01-28,53244,1088.0,2020-04-03,
2023-07-14,32160,2553.9,2021-05-30,
2023-12-22,84936,477.17,2021-01-27,
2023-04-27,69348,681.92,2016-01-24,
2023-01-13,5267,2609.03,2019-04-10,
2023-06-25,49209,768.03,2018-11-02,
2023-07-16,29359,2156.53,2016-05-09,
2023-04-14,28104,2606.59,2015-06-12,2023-08-19
2023-05-07,99038,408.24,2020-06-26,
2023-06-12,26674,2414.03,2017-06-23,
2023-05-28,42294,473.69,2017-11-22,
2023-01-18,15521,889.33,2021-10-21,
2023-10-15,33473,2198.53,2017-09-30,
2023-05-08,85994,2743.34,2019-11-11,
2023-12-21,38417,819.07,2017-09-22,
2023-06-13,20047,1856.89,2021-02-24,
2023-03-15,37907,2930.78,2019-01-10,
2023-02-07,69085,1464.59,2019-10-04,
2023-01-24,34196,2046.8,2018-11-22,
2023-03-25,25973,2808.73,2018-11-08,
2023-02-23,85566,2834.7,2020-10-18,
2023-11-24,77045,2018.58,2020-06-16,
2023-04-30,55457,1256.95,2017-08-14,
2023-09-17,42960,393.24,2018-09-02,
2023-03-05,27715,172.72,2021-10-03,
2023-09-29,90554,91.6,2017-04-21,
2023-01-14,42276,1223.91,2020-10-19,
2023-08-14,51818,2661.04,2017-09-07,
2023-09-06,96231,1805.15,2022-11-24,
2023-03-02,56255,1577.13,2022-11-17,
2023-05-16,30206,1191.25,2015-11-06,
2023-03-03,31879,1028.5,2022-10-09,
2023-10-02,55136,2048.95,2022-09-03,
2023-10-15,19641,2584.97,2016-06-23,
2023-07-06,94250,1262.57,2015-03-16,
2023-11-03,96943,2045.49,2017-04-13,2023-02-09
2023-11-02,54393,2096.23,2021-03-13,
2023-10-19,4644,874.22,2015-05-19,
2023-02-13,58853,1942.79,2015-08-29,
2023-10-14,92056,923.42,2021-07-28,2023-01-27
2023-05-26,80751,1546.58,2019-01-12,2023-09-04
2023-10-13,37604,2807.93,2019-02-04,
2023-06-08,68536,1085.84,2020-10-03,
2023-05-27,57941,2787.77,2017-10-26,
2023-05-08,61,813.19,2019-02-12,
2023-11-20,10002,1755.54,2022-07-13,
2023-08-11,92096,1592.1,2021-03-09,2023-08-11
2023-07-24,2252,2401.57,2022-05-16,
2023-09-25,23523,292.17,2017-08-31,
2023-07-01,14324,2104.19,2018-09-12,
2023-02-11,95722,708.9,2022-09-28,
2023-03-15,90463,658.54,2022-09-14,
2023-08-01,81058,1393.48,2021-04-27,
2023-01-23,75996,2864.52,2017-04-26,
2023-01-03,96751,2355.52,2022-03-18,
2023-05-14,20793,2213.19,2015-04-17,
2023-05-27,57685,563.7,2015-01-08,
2023-05-18,3326,1903.63,2017-04-04,
2023-11-17,85649,2739.22,2022-01-22,
2023-06-10,82941,2127.87,2015-11-01,
2023-02-11,70939,248.55,2020-01-07,
2023-07-21,75387,2150.85,2016-04-27,
2023-06-14,80516,2040.93,2021-04-25,
2023-03-22,58234,2044.45,2016-11-18,
2023-01-27,92454,1841.37,2019-04-08,
2023-10-29,23218,50.98,2016-08-05,
2023-03-14,38702,1763.64,2021-07-25,
2023-10-31,26419,1822.99,2015-10-23,
2023-03-19,46963,2683.33,2015-09-23,2023-07-02
2023-12-26,87278,1707.61,2021-03-10,
2023-08-30,17196,1092.95,2018-03-04,2023-04-03
2023-05-18,21401,2088.71,2015-03-30,
2023-02-17,70445,306.47,2022-10-17,
2023-08-28,16762,78.95,2022-06-09,
2023-01-15,98273,133.28,2017-08-18,
2023-06-16,35164,2985.6,2020-12-09,
2023-07-08,45493,2148.15,2018-02-16,
2023-07-21,60571,2080.03,2021-03-17,
2023-08-29,91170,811.68,2018-06-30,
2023-03-25,5305,2706.68,2020-06-01,
2023-06-16,46975,1918.77,2019-06-12,
2023-08-28,43903,1585.18,2022-09-13,
2023-01-16,15696,2541.7,2020-09-10,
2023-07-02,34956,2503.08,2022-12-07,2023-12-25
2023-07-09,93360,1655.26,2020-04-01,
2023-09-09,91509,2411.75,2017-09-16,
2023-05-04,78373,2886.91,2016-07-30,
2023-01-12,63416,1496.94,2021-10-14,
2023-03-01,74351,2751.85,2020-02-10,
2023-12-24,50685,1858.01,2016-08-16,
2023-09-24,21029,473.63,2017-03-29,
2023-11-30,6264,2354.94,2017-08-13,
2023-04-12,24279,2071.78,2017-05-02,
2023-12-15,61702,2610.03,2018-06-03,
2023-11-08,3177,2190.9,2019-12-01,
2023-10-31,94059,70.32,2018-11-10,
2023-06-26,2309,2783.05,2017-07-10,
2023-05-25,13372,2863.33,2016-07-01,
2023-05-21,50724,1216.98,2022-02-26,
2023-04-11,44573,2670.2,2021-05-12,
2023-10-03,27753,1393.92,2021-08-14,
2023-06-13,59567,2358.22,2020-08-18,
2023-12-02,75000,2094.01,2017-10-28,
2023-02-19,29843,1213.62,2019-03-17,
2023-09-09,62432,829.06,2020-09-08,2023-03-08
2023-10-11,15117,2963.35,2020-07-09,
2023-09-23,42827,2265.08,2015-09-08,
2023-08-22,89070,1836.77,2021-12-19,
2023-01-30,71174,2974.84,2015-05-15,
2023-10-08,69542,1646.98,2015-01-01,
2023-02-23,70156,1851.07,2021-09-30,2023-05-20
2023-07-18,69706,2011.31,2022-12-25,
2023-03-09,32677,2018.5,2017-12-26,
2023-06-07,49478,1267.61,2019-11-17,
2023-08-25,20693,1525.39,2020-12-16,
2023-06-07,81581,1994.65,2022-04-15,
2023-07-22,33671,1611.82,2018-07-24,
2023-11-23,74331,1901.16,2021-10-30,
2023-03-06,51626,506.59,2020-03-23,
2023-02-06,2918,1424.07,2017-03-29,
2023-06-06,83795,50.05,2016-08-04,
2023-08-20,23472,1774.07,2017-12-06,
2023-04-14,58657,2303.79,2016-06-02,
2023-11-14,5186,2006.42,2020-11-03,
2023-11-14,28364,2122.99,2017-03-07,
2023-02-17,9047,913.61,2020-07-05,2023-04-23
2023-01-11,31796,1590.0,2022-12-17,2023-01-24
2023-02-24,86781,1359.74,2020-04-22,
2023-07-24,4034,1158.07,2017-08-07,
2023-07-29,55361,2124.57,2015-09-07,
2023-08-28,33412,1076.92,2019-09-16,
2023-04-23,71557,1094.48,2016-12-08,
2023-07-19,91148,2381.15,2017-06-10,
2023-12-31,32068,1708.06,2017-08-29,
2023-10-24,18572,723.24,2017-07-05,
2023-05-19,77405,1307.0,2020-09-17,
2023-12-10,42993,2827.46,2017-03-18,
2023-03-19,58319,2517.66,2022-03-31,
2023-03-26,74100,1603.84,2016-07-06,
2023-05-04,82188,1428.58,2020-11-15,
2023-09-25,89567,457.72,2021-02-09,2023-10-03
2023-02-12,11041,861.42,2022-12-13,2023-02-06
2023-01-27,71918,1600.77,2015-06-11,
2023-03-15,51621,1074.42,2022-03-24,
2023-04-28,92362,1122.42,2017-03-10,
2023-02-12,28841,1198.96,2017-03-13,
2023-01-14,40615,663.44,2015-04-20,
2023-05-31,92731,1401.45,2018-04-19,
2023-04-24,84020,360.15,2016-01-31,
