DAY_ID,CUSTOMER_DIM_ID,POLICY_ID,POLICY_BALANCE_AMT,POLICY_STATUS,INSURANCE_POLICY_CASE_SIZE,EFF_DT,END_DT
2023-12-17,38247,POL_37,31183.11,Active,14094.49,2021-10-09,
2023-09-18,8218,POL_44,44482.11,Active,44510.11,2017-09-19,
2023-04-14,24113,POL_25,42858.33,Active,31756.5,2019-12-03,2023-02-28
2023-02-02,1799,POL_66,26597.38,Expired,30331.56,2015-01-24,
2023-02-25,2500,POL_96,45066.03,Active,38076.17,2016-06-18,
2023-03-30,42451,POL_84,19660.22,Active,37655.29,2021-12-26,
2023-04-06,24451,POL_56,46716.65,Expired,8866.07,2016-02-05,
2023-11-14,5795,POL_68,20867.2,Active,8184.95,2018-08-30,
2023-11-05,18181,POL_67,9533.52,Active,15626.25,2021-05-23,
2023-12-09,15727,POL_79,37916.83,Active,41125.65,2016-08-04,
2023-12-05,25179,POL_40,41766.99,Active,11976.46,2017-07-04,
2023-09-10,38833,POL_96,15073.6,Active,16114.46,2015-10-01,
2023-01-08,11131,POL_14,21289.3,Active,22156.63,2021-03-29,
2023-03-13,38383,POL_76,14623.89,Expired,48299.19,2017-04-28,
2023-06-11,48348,POL_63,20176.99,Expired,13353.29,2018-09-28,
2023-05-03,41594,POL_100,43832.71,Expired,34625.89,2021-12-02,
2023-04-01,28838,POL_96,41631.11,Active,24898.46,2018-06-06,
2023-09-14,8158,POL_11,13004.57,Active,43568.63,2020-09-16,
2023-01-14,39072,POL_66,28212.66,Expired,42306.36,2016-12-06,
2023-12-17,34021,POL_3,15501.33,Expired,46830.64,2017-09-03,
2023-10-29,23490,POL_15,39064.91,Active,46777.46,2019-05-31,
2023-05-18,10140,POL_90,28945.36,Active,48522.71,2019-03-17,
2023-11-15,24286,POL_44,35243.6,Active,32160.13,2018-12-23,
2023-03-23,8990,POL_5,5646.04,Expired,23669.97,2022-07-09,
2023-05-27,16122,POL_33,41146.47,Active,34043.75,2018-09-04,
2023-09-06,4376,POL_32,29222.49,Active,32728.11,2020-12-19,
2023-10-25,15495,POL_35,23005.76,Expired,49215.99,2021-08-25,
2023-12-31,17466,POL_71,42564.61,Active,18549.39,2020-10-23,
2023-04-16,24750,POL_36,29031.83,Expired,30560.81,2018-03-04,
2023-08-14,6704,POL_76,29774.28,Expired,17199.47,2019-01-23,
2023-05-30,30297,POL_100,40207.98,Active,33409.21,2019-09-26,
2023-03-16,44709,POL_77,35712.19,Expired,10561.9,2017-03-19,
2023-03-24,36415,POL_28,40704.15,Expired,11269.06,2016-11-13,
2023-05-29,23472,POL_38,10588.25,Active,27907.28,2021-02-25,
2023-05-01,41585,POL_33,35808.08,Expired,39933.73,2017-08-08,2023-05-16
2023-01-07,104,POL_78,33963.47,Expired,5334.37,2016-11-27,
2023-05-22,41151,POL_4,33634.68,Expired,10590.48,2021-06-01,
2023-03-05,17395,POL_94,24144.33,Expired,7232.92,2018-07-22,
2023-01-11,36001,POL_82,46657.52,Expired,45574.49,2022-12-06,
2023-09-19,35452,POL_50,40792.14,Expired,24403.09,2017-06-19,
2023-11-25,17854,POL_40,48245.43,Expired,29121.15,2016-04-12,
2023-11-25,28563,POL_55,10252.04,Expired,33133.41,2022-06-12,
2023-02-14,48316,POL_12,47603.55,Active,5435.25,2022-04-24,
2023-06-01,41051,POL_46,47359.92,Active,31008.06,2018-10-28,
2023-12-22,7578,POL_14,20264.37,Expired,18521.11,2017-07-31,2023-08-08
2023-09-05,3258,POL_57,28517.26,Active,33614.52,2017-09-11,2023-10-21
2023-09-03,46679,POL_5,10987.31,Expired,21970.71,2015-09-30,
2023-11-29,17518,POL_77,28798.51,Expired,43723.64,2019-10-31,
2023-08-20,43518,POL_82,10547.5,Active,43158.97,2018-06-05,
2023-05-16,46256,POL_70,13941.5,Expired,39661.42,2018-05-31,
2023-04-24,29288,POL_28,35966.71,Active,18842.06,2021-09-15,2023-06-22
2023-03-28,40996,POL_3,40098.6,Expired,12690.59,2022-01-07,
2023-03-08,3627,POL_62,13454.46,Expired,20453.99,2016-07-04,
2023-07-28,7340,POL_33,35138.77,Expired,30192.44,2020-03-13,
2023-06-12,986,POL_18,40544.13,Active,12774.7,2015-10-07,
2023-09-07,25581,POL_80,18259.55,Expired,22428.37,2022-06-15,
2023-11-07,42200,POL_30,17861.95,Active,18859.48,2018-06-26,
2023-07-20,26470,POL_45,29532.46,Expired,35165.54,2016-04-22,
2023-12-08,28529,POL_74,19758.27,Expired,9702.36,2016-09-29,
2023-06-11,48941,POL_44,43021.87,Expired,11373.69,2016-05-18,
2023-11-18,23505,POL_5,29038.36,Expired,33432.37,2019-01-13,
2023-05-16,46612,POL_22,42846.56,Active,18870.88,2019-01-10,
2023-09-22,18465,POL_37,38183.83,Expired,36946.7,2019-03-24,
2023-04-08,4214,POL_47,26295.38,Active,35655.66,2020-07-31,
2023-12-21,236,POL_32,48896.8,Active,33516.17,2016-09-30,
2023-03-14,24630,POL_35,19540.03,Active,33698.77,2016-06-12,
2023-10-27,37516,POL_38,23728.23,Expired,11519.48,2019-11-20,
2023-09-21,19572,POL_58,30693.3,Expired,45689.54,2015-07-26,
2023-01-27,49937,POL_69,8942.22,Expired,35329.19,2016-02-06,
2023-08-18,21078,POL_40,22308.94,Active,35224.67,2016-09-04,
2023-02-05,40475,POL_78,9918.55,Active,7040.28,2017-02-12,
2023-03-05,8269,POL_91,47631.93,Active,37697.26,2021-01-21,
2023-04-03,30485,POL_63,31532.33,Active,40539.18,2016-06-22,
2023-08-13,42814,POL_94,8090.05,Active,12165.72,2018-08-18,
2023-02-22,27346,POL_52,49088.35,Expired,49400.03,2016-10-22,
2023-04-08,27812,POL_73,13257.69,Expired,14750.3,2022-10-17,
2023-09-24,10590,POL_64,35788.39,Active,33675.42,2020-03-09,
2023-02-24,29152,POL_71,49148.56,Expired,46826.66,2020-01-10,
2023-07-26,49999,POL_22,47530.59,Active,9766.18,2015-02-03,
2023-06-01,5797,POL_50,25361.08,Expired,21611.7,2016-09-07,
2023-10-04,47325,POL_89,17417.01,Expired,46963.34,2015-08-08,2023-05-06
2023-04-26,44100,POL_72,39228.31,Active,7886.01,2018-01-11,
2023-11-01,14688,POL_65,5732.61,Expired,44795.16,2020-09-02,
2023-04-12,35746,POL_47,39887.77,Expired,19836.67,2016-01-10,
2023-05-11,14265,POL_20,12032.2,Active,18971.24,2018-03-15,
2023-04-18,23890,POL_53,21410.82,Active,38071.43,2016-07-13,
2023-01-15,15039,POL_11,16880.77,Expired,21932.52,2017-03-29,
2023-08-22,22111,POL_35,6402.07,Expired,40292.48,2018-12-02,
2023-03-14,24815,POL_67,16720.95,Active,48254.93,2022-06-27,
2023-07-12,19329,POL_24,35271.16,Active,48958.7,2017-03-14,2023-04-12
2023-10-04,20126,POL_14,44129.02,Expired,41187.05,2015-06-07,
2023-06-05,39964,POL_10,15879.73,Active,32780.6,2018-07-03,
2023-12-31,48574,POL_16,31280.62,Expired,10668.43,2022-05-15,
2023-11-17,35097,POL_98,45700.49,Expired,45847.04,2016-02-08,
2023-08-04,49413,POL_32,49358.45,Active,45322.79,2019-10-08,
2023-05-18,12843,POL_12,11392.75,Active,16692.65,2015-09-03,2023-01-11
2023-09-05,6426,POL_79,20603.56,Active,13770.75,2020-10-14,
2023-06-05,38721,POL_89,34859.49,Active,35282.82,2016-02-16,
2023-11-18,17684,POL_89,43435.87,Active,35197.01,2017-09-21,2023-03-03
2023-05-24,17095,POL_61,11581.77,Active,34023.93,2015-12-09,
2023-04-27,33364,POL_34,30467.73,Active,12128.13,2016-04-13,
2023-03-01,7462,POL_46,23000.35,Active,28869.01,2016-10-02,
2023-01-20,47719,POL_33,20090.35,Active,22327.53,2017-04-16,
2023-10-06,17290,POL_37,35709.06,Active,48186.03,2019-04-01,
2023-08-10,39225,POL_23,12876.89,Active,44447.89,2019-02-16,
2023-03-14,24373,POL_29,44365.13,Active,16592.45,2017-04-04,
2023-06-19,30890,POL_7,30149.73,Active,38829.55,2015-04-20,
2023-06-19,17277,POL_36,22042.13,Active,39433.94,2016-02-22,
2023-01-29,42761,POL_92,33283.09,Active,6243.54,2016-07-17,
2023-02-12,9939,POL_36,26898.67,Expired,43329.91,2019-02-08,
2023-12-13,18796,POL_83,18229.12,Expired,30273.93,2021-03-15,
2023-10-23,48587,POL_42,40343.47,Expired,36945.81,2016-02-14,
2023-12-19,4955,POL_64,13993.94,Expired,11374.05,2022-02-27,
2023-04-04,35457,POL_25,31926.37,Active,10839.77,2020-03-26,
2023-02-09,42896,POL_57,24433.32,Expired,20427.07,2019-08-18,
2023-09-08,4350,POL_99,40447.05,Expired,13791.63,2020-07-28,
2023-07-01,18526,POL_68,9954.63,Active,38699.26,2016-08-01,
2023-01-07,3516,POL_66,33973.49,Active,39297.71,2015-06-29,2023-07-02
2023-09-01,28562,POL_12,16702.75,Active,45091.55,2018-02-19,
2023-05-16,17079,POL_62,15120.8,Active,36391.02,2015-02-07,
2023-04-14,40575,POL_39,22664.67,Expired,29369.7,2020-04-25,
2023-06-19,11515,POL_85,42440.11,Active,44738.46,2022-06-05,
2023-06-21,45001,POL_98,8005.44,Active,29253.29,2017-02-15,
2023-08-17,1390,POL_67,34254.67,Expired,9906.68,2020-03-21,
2023-11-29,7498,POL_19,38341.54,Expired,45586.45,2015-09-30,
2023-11-22,25283,POL_40,6431.11,Active,44263.16,2019-10-08,
2023-03-11,32635,POL_7,34080.21,Active,40916.89,2015-09-25,
2023-04-23,43032,POL_29,27835.11,Active,7124.33,2016-07-04,
2023-01-05,357,POL_38,42106.96,Expired,49291.63,2018-06-04,
2023-07-30,17431,POL_71,6155.78,Active,22770.5,2021-05-17,
2023-12-03,19776,POL_36,30443.79,Active,49826.38,2015-02-07,
2023-08-28,36232,POL_39,49937.26,Active,43386.16,2021-07-07,
2023-03-18,45212,POL_81,10863.8,Expired,9678.89,2021-06-18,
2023-08-29,47999,POL_81,14796.54,Expired,46446.88,2016-11-30,
2023-04-06,25850,POL_73,42212.68,Expired,7122.38,2020-03-18,
2023-02-10,22607,POL_98,37793.24,Expired,7860.87,2022-05-01,
2023-07-30,17047,POL_20,37003.06,Active,7119.35,2016-08-01,2023-11-20
2023-12-24,39665,POL_18,14273.27,Expired,11250.71,2019-02-18,
2023-06-24,18200,POL_51,38786.36,Active,22937.81,2017-08-20,
2023-10-17,42578,POL_6,13236.3,Active,14191.04,2017-08-12,
2023-02-02,41162,POL_21,31053.96,Active,44613.92,2015-04-30,
2023-07-29,48628,POL_11,10444.1,Active,21188.17,2015-07-22,2023-07-18
2023-02-25,30220,POL_91,32058.73,Expired,5621.93,2018-11-19,
2023-04-12,38406,POL_26,42356.37,Active,49893.62,2015-01-25,
2023-11-12,18155,POL_47,46212.53,Expired,49049.58,2022-11-16,
2023-12-11,4990,POL_3,48711.37,Active,11348.04,2021-04-04,
2023-03-16,33184,POL_2,26528.56,Active,16035.31,2019-01-03,
2023-07-06,10668,POL_85,47782.85,Active,26043.31,2017-04-07,
2023-07-31,12299,POL_3,36129.39,Expired,40287.69,2020-01-03,
2023-04-02,9140,POL_28,47491.01,Expired,18606.0,2022-10-07,
2023-10-06,8193,POL_25,25386.09,Active,30406.84,2021-09-11,
2023-10-09,30525,POL_10,27770.86,Expired,35735.78,2020-04-02,
2023-06-18,40556,POL_88,30351.45,Expired,24984.75,2021-07-17,
2023-05-10,12014,POL_66,30738.32,Expired,5992.71,2019-10-11,
2023-07-20,33424,POL_63,24551.97,Active,45281.75,2019-06-18,2023-08-25
2023-06-29,11234,POL_57,33715.28,Active,24564.5,2017-06-22,
2023-02-15,12376,POL_34,10528.71,Expired,32887.45,2020-08-19,2023-01-11
2023-01-30,16436,POL_34,19243.31,Expired,18347.88,2017-07-02,
2023-11-24,6056,POL_89,32600.09,Expired,30881.27,2019-07-06,
2023-01-06,16850,POL_76,8584.95,Expired,38234.79,2015-03-30,
2023-05-11,13010,POL_75,37026.79,Expired,34538.17,2016-04-26,
2023-03-31,25495,POL_59,38564.36,Active,13735.64,2019-11-29,
2023-05-06,24321,POL_53,20907.59,Active,9138.48,2018-12-31,
2023-01-20,21740,POL_32,26577.05,Expired,33221.22,2021-08-27,
2023-01-25,49247,POL_82,24248.28,Active,19363.77,2021-12-23,2023-03-16
2023-02-15,49929,POL_38,7895.89,Active,33138.96,2021-04-20,
2023-05-28,23063,POL_83,7971.35,Active,13796.16,2019-08-02,2023-03-06
2023-02-17,11244,POL_85,38097.25,Expired,16301.31,2019-08-27,
2023-09-25,40292,POL_55,12805.08,Expired,6740.7,2020-04-24,
2023-09-14,9107,POL_61,40792.83,Expired,25217.45,2022-12-16,
2023-06-28,2742,POL_57,29412.25,Active,48438.94,2018-09-06,
2023-10-24,6520,POL_37,36873.51,Active,33843.88,2021-06-08,
2023-10-08,28415,POL_4,10813.93,Active,11513.73,2015-04-05,
2023-03-19,8660,POL_100,30075.18,Active,32308.2,2018-11-21,2023-07-12
2023-02-01,41894,POL_82,29937.95,Expired,7430.0,2017-07-15,
2023-09-24,9003,POL_94,9973.9,Active,21396.98,2020-07-02,
2023-02-28,10811,POL_62,36892.65,Active,43013.54,2015-12-23,
2023-09-18,4138,POL_32,7206.83,Active,12673.68,2020-07-01,
2023-10-29,43612,POL_18,23679.12,Expired,21328.45,2022-11-09,
2023-07-30,48731,POL_83,42197.56,Active,45382.61,2021-08-01,
2023-03-27,19291,POL_66,25495.95,Active,24982.6,2020-01-25,
2023-02-13,41454,POL_35,43339.89,Active,12108.36,2016-08-30,
2023-09-30,1204,POL_57,31941.74,Expired,46919.69,2022-08-13,
2023-01-22,40154,POL_50,37533.89,Expired,29733.19,2018-08-04,
2023-07-03,13485,POL_25,25994.51,Active,23186.28,2017-06-14,
2023-02-08,35936,POL_72,5958.63,Expired,36859.37,2017-01-02,2023-09-13
2023-04-19,13114,POL_64,14140.91,Expired,13577.7,2022-02-22,
2023-05-11,19859,POL_82,36146.74,Active,21295.74,2015-11-04,
2023-02-06,6390,POL_3,40725.52,Active,20968.55,2015-02-14,
2023-03-08,36770,POL_5,10496.1,Active,40728.97,2020-12-07,
2023-02-10,31425,POL_93,18006.93,Active,26475.4,2015-10-14,
2023-11-27,7576,POL_84,22599.73,Expired,9427.47,2019-07-19,
2023-10-07,12274,POL_76,26640.26,Active,8732.92,2015-10-12,
2023-02-07,21017,POL_72,31533.97,Expired,39638.57,2016-02-16,
2023-02-15,30723,POL_91,45046.48,Expired,32100.93,2019-04-25,
2023-04-16,34707,POL_55,26896.83,Expired,40015.31,2016-12-13,
2023-10-24,12057,POL_23,23197.38,Expired,40893.33,2022-05-16,
2023-07-06,10754,POL_61,41185.26,Active,12762.51,2020-05-09,
2023-12-05,1456,POL_93,33731.38,Active,13676.13,2016-09-07,
2023-07-18,5177,POL_1,32186.24,Expired,47575.47,2018-12-22,
2023-03-23,42002,POL_91,48283.99,Active,36460.21,2019-12-02,
2023-09-25,39833,POL_13,40831.35,Active,45943.27,2021-09-28,
2023-03-22,30776,POL_53,39343.12,Active,46246.18,2015-02-01,
2023-03-08,919,POL_43,11609.32,Active,38920.17,2015-02-02,
2023-09-14,18212,POL_41,12554.2,Active,49650.2,2018-06-18,
2023-01-23,34924,POL_17,31106.18,Expired,13174.39,2022-09-14,
2023-11-13,37334,POL_30,26516.99,Expired,25258.6,2016-08-07,2023-12-21
2023-01-06,15231,POL_55,26068.44,Active,43032.21,2022-07-26,
2023-12-24,13031,POL_84,7750.26,Expired,7344.7,2018-02-10,
2023-10-26,1355,POL_38,8295.61,Expired,27953.06,2016-04-28,2023-09-14
2023-11-30,11550,POL_33,48666.67,Active,24645.1,2019-01-25,
2023-09-28,31827,POL_60,37833.79,Expired,43111.74,2020-08-09,2023-10-11
2023-06-04,57,POL_27,42632.68,Active,37984.18,2015-02-28,
2023-10-17,8777,POL_51,34190.01,Expired,40227.06,2017-11-24,2023-05-12
2023-03-18,32678,POL_88,18844.75,Active,13484.32,2022-12-19,2023-08-02
2023-08-01,45269,POL_89,11986.45,Active,45802.93,2019-10-30,2023-10-06
2023-09-22,2590,POL_16,25339.22,Active,5900.84,2020-02-01,
2023-01-03,43068,POL_73,46468.84,Expired,6504.99,2015-12-08,
2023-01-28,39591,POL_47,23719.69,Active,32528.49,2015-04-07,
2023-05-27,45607,POL_84,47498.24,Active,30566.52,2021-10-09,
2023-11-26,41635,POL_82,31323.08,Active,17862.2,2018-01-11,
2023-12-29,9324,POL_45,44608.26,Active,38229.91,2018-08-09,
2023-04-20,20754,POL_32,46751.38,Expired,29839.37,2017-10-17,
2023-11-28,41126,POL_36,42103.02,Expired,17072.51,2018-02-10,2023-12-22
2023-09-07,17615,POL_8,22913.91,Active,45855.65,2018-12-17,
2023-05-30,6415,POL_52,26592.51,Expired,25154.21,2017-09-02,
2023-03-08,36829,POL_22,24780.39,Expired,5061.47,2016-05-04,
2023-04-14,28391,POL_18,22065.19,Active,31160.34,2016-01-04,
2023-09-20,16299,POL_90,48309.99,Active,40627.86,2020-04-01,
2023-08-12,1112,POL_59,17333.9,Expired,40574.91,2021-08-03,
2023-02-17,45880,POL_28,18936.28,Active,13925.52,2021-03-07,
2023-10-06,7205,POL_23,42395.04,Active,46562.81,2019-10-03,
2023-07-09,33021,POL_14,39754.61,Active,49609.49,2018-03-16,
2023-08-13,32137,POL_74,18876.46,Expired,33153.03,2017-10-31,
2023-08-14,12243,POL_48,14019.55,Active,11374.06,2020-04-02,
2023-03-26,13054,POL_73,10681.11,Expired,33989.72,2022-06-02,
2023-06-04,5659,POL_13,36971.71,Active,36879.17,2020-06-23,2023-12-31
2023-06-21,13053,POL_44,11636.34,Expired,30174.82,2017-07-10,
2023-10-13,15127,POL_61,32825.2,Expired,9376.11,2019-09-05,
2023-08-17,16238,POL_75,20094.68,Expired,13110.04,2020-11-11,2023-10-06
2023-01-23,25028,POL_94,32018.16,Active,16545.37,2020-03-08,
2023-11-08,10696,POL_4,27570.13,Expired,16888.36,2015-12-13,
2023-10-22,25016,POL_28,31230.78,Expired,45719.08,2015-01-31,
2023-05-20,18727,POL_13,18637.1,Expired,21312.45,2021-04-25,2023-03-12
2023-11-23,32923,POL_96,42336.74,Active,25501.09,2015-06-25,
2023-12-02,216,POL_32,20045.23,Expired,29439.65,2022-11-05,
2023-12-02,14352,POL_44,26259.78,Expired,10022.56,2022-01-24,
2023-04-20,47198,POL_79,44201.6,Active,35827.07,2020-06-19,
2023-05-02,40249,POL_31,48765.56,Expired,8631.35,2017-02-04,
2023-07-29,37479,POL_96,34563.99,Expired,49425.05,2018-05-19,
2023-03-07,13743,POL_79,48327.11,Expired,14112.21,2022-02-03,
2023-03-15,20168,POL_48,49016.58,Expired,21943.18,2017-12-31,
2023-03-05,41173,POL_69,47534.23,Expired,13795.74,2022-07-25,
2023-10-19,4614,POL_62,16368.56,Active,30757.04,2016-06-18,
2023-11-23,36974,POL_36,43246.18,Active,40116.09,2020-03-16,2023-11-24
2023-09-10,34680,POL_70,22364.73,Active,33460.63,2017-12-12,
2023-11-23,42589,POL_6,47202.05,Active,44374.92,2019-11-06,
2023-11-02,16295,POL_40,18387.84,Expired,37231.98,2017-12-24,
2023-03-05,43125,POL_28,38876.23,Expired,8101.07,2018-08-16,2023-12-12
2023-08-13,41296,POL_72,48579.84,Expired,18476.36,2018-12-16,
2023-07-21,35862,POL_15,38389.52,Active,18812.29,2020-03-30,
2023-01-11,26023,POL_20,41836.92,Active,18201.47,2015-11-04,
2023-10-29,32265,POL_27,48657.35,Active,21721.99,2015-05-19,
2023-03-24,20438,POL_91,8343.57,Active,27076.71,2019-04-30,2023-07-21
2023-12-25,15394,POL_71,23483.02,Expired,10587.39,2020-10-26,
2023-05-01,30197,POL_33,9662.8,Expired,20798.44,2016-12-10,
2023-10-01,46844,POL_22,11178.77,Expired,43645.91,2015-06-12,
2023-03-26,641,POL_6,42226.86,Expired,15448.32,2020-12-30,
2023-10-05,36826,POL_29,44547.88,Expired,10808.74,2017-08-22,
2023-01-10,16209,POL_48,13094.82,Active,8906.65,2021-05-15,
2023-01-16,41875,POL_22,48820.49,Expired,31421.14,2016-04-05,
2023-09-05,43836,POL_31,37391.96,Expired,17750.04,2015-03-29,
2023-04-25,24518,POL_76,39239.6,Active,43698.89,2015-05-06,
2023-08-12,7211,POL_68,46704.09,Expired,9227.21,2019-05-12,
2023-03-19,3718,POL_76,19315.49,Expired,25433.8,2018-03-07,2023-10-05
2023-07-17,10208,POL_90,49245.62,Active,24558.55,2015-08-24,
2023-08-18,11070,POL_35,45490.93,Active,21556.75,2022-03-21,
2023-09-29,38160,POL_46,48564.86,Expired,9855.36,2019-04-18,
2023-02-26,45133,POL_87,17114.1,Active,33552.64,2018-01-27,
2023-12-22,36199,POL_5,10899.84,Expired,19235.44,2015-05-11,
2023-06-12,22071,POL_50,6589.17,Active,16443.29,2018-04-04,
2023-04-09,34183,POL_79,23438.26,Expired,39445.87,2019-10-01,
2023-08-12,13147,POL_30,8371.67,Active,33283.35,2020-02-05,
2023-02-28,2169,POL_80,41156.68,Active,14276.47,2017-04-15,
2023-02-11,33027,POL_89,18827.6,Active,31208.22,2022-03-14,
2023-02-13,37568,POL_70,48756.3,Active,31364.65,2022-02-27,
2023-07-30,19956,POL_60,40195.95,Active,41535.84,2018-05-18,
2023-08-11,725,POL_98,46631.63,Expired,44698.17,2021-12-07,
2023-08-30,41525,POL_47,29241.06,Active,18826.73,2016-01-15,2023-12-15
2023-06-25,25417,POL_93,24192.72,Active,38621.51,2017-07-28,2023-09-21
2023-04-12,30097,POL_19,21171.45,Active,21282.66,2020-06-22,2023-07-13
2023-01-23,34478,POL_9,45056.33,Active,14723.15,2015-10-20,
2023-10-29,36078,POL_53,44310.58,Active,8208.16,2017-09-13,
2023-02-05,37535,POL_12,6554.78,Active,40981.02,2015-10-07,
2023-05-13,2545,POL_99,34111.22,Expired,33255.12,2019-08-04,
2023-05-22,43885,POL_74,14359.14,Active,19781.96,2017-01-05,2023-09-12
2023-10-11,40212,POL_12,46701.17,Expired,6892.6,2020-07-04,
2023-04-21,37326,POL_86,7797.43,Expired,26094.32,2017-09-13,
2023-01-14,26334,POL_26,18661.08,Active,47562.83,2018-02-25,
2023-03-12,32960,POL_46,44201.75,Active,41406.96,2021-02-21,
2023-12-09,18015,POL_55,42104.8,Active,35419.63,2019-02-12,
2023-09-02,48504,POL_69,8074.76,Active,15636.29,2018-12-16,2023-02-15
2023-07-19,6225,POL_84,43410.57,Expired,24442.57,2020-06-05,
2023-05-21,10471,POL_71,41460.01,Active,44409.01,2018-04-06,2023-09-13
2023-02-04,31006,POL_92,42720.48,Expired,38918.39,2020-10-17,
2023-01-14,38586,POL_86,9376.77,Active,22315.91,2019-11-05,
2023-06-26,19183,POL_30,13069.01,Active,38481.28,2018-07-08,
2023-09-01,37971,POL_78,24100.58,Expired,13984.24,2017-01-26,
2023-05-30,43782,POL_21,22080.9,Expired,40766.5,2016-10-03,
2023-10-05,5078,POL_40,49596.09,Active,39785.63,2016-07-29,
2023-11-18,19649,POL_78,25730.74,Active,12771.12,2022-07-15,
2023-09-30,4169,POL_80,26053.7,Expired,39695.65,2016-02-13,
2023-05-11,47410,POL_59,40417.75,Expired,35598.13,2017-07-28,
2023-05-06,27798,POL_7,12512.05,Active,27290.06,2016-06-24,2023-04-03
2023-02-28,49968,POL_1,11923.76,Expired,33387.94,2021-10-02,
2023-03-03,24868,POL_20,26292.72,Active,30037.41,2015-07-18,
2023-10-31,35908,POL_36,46247.76,Active,39418.41,2019-06-29,2023-09-26
2023-10-11,27099,POL_30,16229.41,Expired,15990.69,2016-10-08,
2023-09-11,39236,POL_95,18245.83,Expired,47009.67,2018-05-26,
2023-05-20,46760,POL_19,35447.23,Active,28669.8,2018-04-28,
2023-11-29,36164,POL_71,35468.56,Active,12830.05,2021-11-20,
2023-05-21,40811,POL_62,10235.64,Active,11366.2,2016-08-05,
2023-06-13,25392,POL_56,10619.38,Expired,18533.34,2015-04-02,
2023-08-02,48968,POL_23,43134.56,Expired,29999.25,2015-10-06,
2023-11-04,12396,POL_14,8217.49,Active,20694.17,2018-03-31,2023-11-26
2023-02-21,48559,POL_53,37845.06,Active,30202.27,2018-09-04,
2023-01-02,48754,POL_52,15961.38,Active,10596.39,2019-10-30,2023-09-05
2023-09-05,2260,POL_1,18730.22,Active,22465.0,2019-02-23,
2023-04-19,28277,POL_18,24816.51,Active,18384.35,2021-09-01,
2023-09-30,26553,POL_38,33936.78,Active,32263.67,2020-12-23,
2023-08-10,20803,POL_54,11495.32,Active,34163.23,2016-08-11,
2023-10-10,41457,POL_97,41024.87,Expired,18196.0,2019-01-17,
2023-06-16,17325,POL_31,13217.66,Expired,43254.34,2021-03-06,
2023-03-22,3007,POL_32,16181.74,Expired,46358.82,2016-04-26,
2023-01-17,13501,POL_34,5504.26,Active,30678.99,2020-02-28,
2023-10-30,11400,POL_19,24729.67,Expired,33057.11,2021-03-20,
2023-05-26,15444,POL_4,44705.24,Expired,14149.42,2022-11-12,
2023-10-16,23835,POL_96,37159.81,Active,41046.79,2018-10-17,
2023-12-18,31841,POL_16,16536.1,Expired,39918.12,2019-03-04,
2023-10-05,22850,POL_52,19827.81,Expired,19623.66,2015-05-12,
2023-01-15,17318,POL_20,26823.79,Active,41685.72,2020-07-19,
2023-10-27,32286,POL_32,8766.98,Expired,9177.29,2017-07-07,
2023-01-11,361,POL_2,29302.94,Expired,44653.06,2019-11-15,2023-10-11
2023-08-03,1242,POL_63,36419.17,Active,36561.79,2015-07-23,2023-01-10
2023-06-08,36700,POL_23,42426.67,Expired,28863.4,2019-09-29,
2023-03-05,10142,POL_2,35354.96,Active,32174.82,2016-02-12,
2023-01-12,5495,POL_67,40281.72,Expired,47158.51,2018-02-27,
2023-04-30,48868,POL_31,22402.62,Active,22935.89,2018-03-29,
2023-05-19,18313,POL_85,28237.03,Active,31393.13,2021-10-26,
2023-05-12,4371,POL_88,39941.16,Active,15370.82,2018-01-23,
2023-04-22,13831,POL_9,40935.63,Active,18098.91,2021-01-08,
2023-03-29,1096,POL_29,14528.8,Active,46248.17,2022-10-11,
2023-04-11,27449,POL_94,33345.14,Active,47924.82,2021-08-20,2023-04-09
