DAY_ID,ACCOUNT_DIM_ID,CREDIT_CARD_SPEND_AMT,CARD_TYPE,EFF_DT,END_DT
2023-08-08,33884,512.26,Visa,2020-06-25,
2023-05-18,22817,2595.84,MasterCard,2018-05-01,
2023-04-04,17229,4763.51,Visa,2022-06-09,
2023-11-13,40853,4583.26,Amex,2017-11-17,
2023-05-05,90316,2601.64,MasterCard,2020-02-07,
2023-01-06,65093,3021.12,Visa,2019-06-26,2023-04-05
2023-05-09,81349,4604.2,MasterCard,2017-09-18,
2023-06-21,47127,2325.03,MasterCard,2021-06-23,
2023-04-20,4846,129.7,Amex,2021-03-02,
2023-03-25,71347,4628.26,Amex,2015-07-07,
2023-10-07,2801,841.83,MasterCard,2022-03-17,
2023-01-31,34480,3602.05,Amex,2016-04-08,
2023-04-17,46745,4424.98,MasterCard,2015-01-16,
2023-05-07,36638,1919.4,Visa,2020-07-26,
2023-10-15,32786,1439.26,Visa,2019-12-24,
2023-03-24,99586,2971.19,MasterCard,2022-07-07,
2023-01-26,49008,1650.53,Amex,2015-08-24,
2023-01-14,48438,4005.37,Amex,2020-11-29,2023-05-02
2023-06-02,66780,4830.79,Visa,2018-02-05,
2023-10-06,68359,461.32,Amex,2020-05-21,
2023-11-28,58225,4037.98,Amex,2020-02-28,
2023-01-30,90105,1221.69,MasterCard,2021-04-16,
2023-08-23,97294,2929.22,Visa,2019-12-09,
2023-09-17,62480,775.95,Visa,2019-01-04,2023-07-03
2023-06-14,57082,2948.48,MasterCard,2018-12-30,2023-07-02
2023-08-17,28672,883.8,Visa,2017-05-14,
2023-05-15,54782,2347.77,MasterCard,2018-02-02,
2023-09-09,19222,4654.74,MasterCard,2016-01-09,
2023-02-25,38338,1711.81,MasterCard,2020-01-30,
2023-04-07,1320,3974.3,Visa,2020-05-27,
2023-04-05,65093,1945.19,Visa,2015-10-05,
2023-11-18,15884,4592.08,MasterCard,2018-06-30,
2023-07-18,96579,4433.45,MasterCard,2016-02-02,
2023-09-08,91453,1625.18,Amex,2017-11-08,2023-07-07
2023-01-27,32752,2393.1,Visa,2018-04-06,
2023-01-05,67105,1055.04,Amex,2017-03-02,
2023-06-13,18734,4592.47,Visa,2018-11-20,
2023-07-01,3809,901.08,Visa,2017-09-08,
2023-05-20,70857,3559.73,Visa,2016-09-08,
2023-01-05,25816,2461.12,Visa,2022-07-18,2023-11-20
2023-02-17,11116,3960.81,Visa,2017-12-07,
2023-03-02,76163,3190.32,Amex,2021-02-02,
2023-03-11,76740,4777.4,Amex,2019-03-17,
2023-12-08,44294,3901.08,MasterCard,2019-04-06,
2023-10-01,80920,2272.88,MasterCard,2017-05-23,
2023-06-27,43262,3218.65,MasterCard,2019-02-20,
2023-09-11,8479,77.68,Visa,2016-08-17,
2023-03-07,128,1192.46,MasterCard,2018-02-27,
2023-02-28,61594,4433.4,Visa,2022-08-28,
2023-08-31,98677,1518.41,Visa,2016-06-02,
2023-08-10,72744,2171.93,MasterCard,2021-09-09,
2023-08-31,717,104.2,MasterCard,2018-08-24,
2023-09-15,67684,2350.14,Visa,2017-06-29,
2023-02-11,75793,4922.12,Visa,2016-06-11,
2023-10-24,90288,4033.16,Visa,2019-01-14,
2023-04-02,8427,3573.35,Visa,2018-04-15,
2023-10-27,89316,2998.02,MasterCard,2016-02-19,
2023-08-02,90905,3846.51,MasterCard,2019-03-02,
2023-07-29,78289,2337.56,Visa,2018-04-30,
2023-08-04,51859,773.92,Amex,2015-11-16,
2023-11-09,14861,2401.64,MasterCard,2020-04-18,
2023-09-24,2893,3261.38,MasterCard,2015-08-28,
2023-12-24,86417,484.74,MasterCard,2019-02-27,
2023-07-04,10408,1985.13,MasterCard,2019-04-18,
2023-03-13,70302,2855.16,Visa,2015-06-08,
2023-02-10,65582,4491.1,MasterCard,2020-04-27,
2023-03-17,39124,4670.35,Amex,2020-09-12,
2023-04-03,2657,4681.0,Visa,2019-09-30,
2023-07-18,45544,395.36,Visa,2017-04-16,
2023-12-17,27775,765.67,Amex,2019-09-28,
2023-06-26,8891,3146.35,MasterCard,2017-04-27,
2023-10-28,19967,2006.35,Amex,2015-09-22,
2023-12-26,70462,4108.97,Visa,2016-06-29,
2023-12-04,77755,3679.03,Visa,2015-06-27,
2023-03-23,28468,582.8,MasterCard,2015-11-19,
2023-07-27,35145,2788.25,MasterCard,2020-02-09,
2023-01-30,54332,614.45,MasterCard,2018-02-13,
2023-04-19,11306,171.22,Visa,2020-06-02,
2023-01-10,4670,4812.99,Amex,2022-12-09,
2023-01-29,1570,4464.09,Amex,2018-03-12,
2023-09-23,79534,1493.67,Amex,2018-11-21,
2023-12-05,99683,2133.38,MasterCard,2020-10-18,
2023-09-30,32992,1906.48,Visa,2017-03-14,
2023-03-21,43356,965.52,Amex,2015-11-05,
2023-10-21,62689,1286.27,Visa,2021-02-01,
2023-09-27,5732,3082.94,MasterCard,2019-12-17,
2023-03-18,17848,2414.41,MasterCard,2021-06-26,
2023-02-05,38085,332.05,Amex,2015-01-30,
2023-03-30,39777,2557.42,MasterCard,2022-07-02,
2023-05-11,14473,1269.65,MasterCard,2022-11-04,2023-02-02
2023-08-31,68019,4188.6,Amex,2018-10-13,
2023-07-18,37978,3051.17,Amex,2015-06-16,
2023-08-19,55879,327.75,Amex,2021-11-01,
2023-03-07,75731,4647.79,Visa,2018-08-08,
2023-03-10,88154,522.92,Amex,2021-11-18,
2023-11-03,16247,1575.28,MasterCard,2017-10-20,
2023-12-10,26025,1496.62,MasterCard,2017-11-02,
2023-06-16,22400,1415.69,Visa,2016-01-12,
2023-08-13,98870,828.01,Visa,2022-10-02,
2023-10-23,76296,1113.05,Visa,2022-10-13,
2023-01-23,49809,3871.19,MasterCard,2020-02-24,
2023-04-17,76019,4497.59,Amex,2022-07-21,
2023-12-30,15135,2802.58,Amex,2015-12-17,
2023-11-30,84341,532.99,Amex,2015-06-07,2023-04-08
2023-05-09,27003,2955.7,Visa,2017-10-05,
2023-11-26,54441,2530.23,Visa,2018-03-13,
2023-10-10,78579,1313.76,MasterCard,2015-06-06,
2023-05-12,5152,968.03,Amex,2016-07-24,2023-10-25
2023-10-14,43488,4329.6,MasterCard,2018-07-18,
2023-04-30,8394,3603.77,Amex,2017-05-21,
2023-09-06,38467,4567.43,Visa,2018-02-10,2023-11-06
2023-12-31,17274,4230.94,Visa,2022-05-05,
2023-02-16,42172,1938.72,MasterCard,2021-03-04,
2023-11-07,26711,798.72,Amex,2015-08-21,2023-05-15
2023-08-11,75646,1086.71,Visa,2021-12-06,
2023-08-13,62456,3718.88,MasterCard,2021-11-01,
2023-02-24,76683,3323.34,Visa,2020-05-16,
2023-07-27,56837,2353.23,Amex,2017-11-29,2023-06-21
2023-02-18,92202,511.73,Amex,2016-11-16,2023-02-14
2023-06-10,17794,1116.67,Visa,2018-09-28,
2023-01-25,45295,2784.89,MasterCard,2021-04-14,
2023-08-25,20266,512.62,Visa,2021-07-19,2023-09-01
2023-04-04,93547,4376.11,MasterCard,2018-02-06,
2023-06-29,64492,1235.06,Amex,2022-09-08,
2023-08-13,67761,3658.66,MasterCard,2017-08-18,2023-03-07
2023-08-09,78686,1386.57,MasterCard,2020-01-10,
2023-03-22,80578,2787.24,MasterCard,2015-06-25,2023-09-30
2023-02-23,62520,2894.86,MasterCard,2019-08-31,
2023-06-10,88779,3784.06,MasterCard,2020-09-03,
2023-09-19,12474,223.08,MasterCard,2018-10-07,2023-04-13
2023-05-25,87931,3968.67,MasterCard,2020-01-05,
2023-07-05,8515,3321.69,Amex,2017-12-16,
2023-06-23,87786,1799.49,MasterCard,2017-04-09,
2023-10-12,28802,3252.99,Amex,2019-08-06,
2023-05-28,79526,4407.12,Visa,2016-12-03,
2023-05-09,25914,2814.45,Amex,2021-11-05,
2023-03-26,75255,3980.86,Visa,2020-04-17,
2023-04-12,83659,3888.36,MasterCard,2022-08-21,2023-05-19
2023-05-25,34232,3934.74,Visa,2020-07-03,
2023-12-17,8753,2041.22,Amex,2017-03-24,2023-10-11
2023-05-06,73745,2710.81,MasterCard,2019-03-21,
2023-08-23,55380,1269.09,MasterCard,2017-06-10,
2023-07-08,18073,1193.26,Visa,2017-02-09,
2023-03-13,77049,61.03,MasterCard,2015-01-10,
2023-03-27,46372,1139.53,Visa,2020-11-09,
2023-09-01,42763,1911.2,Visa,2021-01-26,
2023-08-24,63107,845.18,MasterCard,2019-03-16,
2023-01-10,46569,4102.19,MasterCard,2016-05-02,
2023-09-15,33985,3893.76,Visa,2015-04-05,
2023-10-20,98031,1043.07,MasterCard,2019-10-11,
2023-03-22,35781,2912.32,MasterCard,2022-09-23,
2023-03-22,13890,3803.51,MasterCard,2022-07-14,
2023-03-16,44328,2994.88,Amex,2022-11-29,
2023-06-12,93206,205.05,Visa,2020-01-15,
2023-05-24,70131,4213.19,MasterCard,2017-09-24,
2023-03-02,34936,4102.65,Visa,2019-10-11,2023-02-08
2023-05-09,21338,507.08,Visa,2019-11-09,
2023-06-07,62053,2283.83,Amex,2017-05-02,
2023-06-07,1772,2772.6,Amex,2016-05-04,
2023-10-29,87434,4165.3,Amex,2018-05-05,
2023-03-16,70882,4719.9,MasterCard,2022-04-04,2023-03-29
2023-12-17,46758,3725.52,Amex,2022-12-12,
2023-12-02,43100,4819.9,Amex,2020-04-06,
2023-05-31,43395,2612.34,Amex,2015-07-25,
2023-02-25,9001,4486.7,MasterCard,2020-01-02,
2023-06-13,23095,1019.15,Visa,2016-12-18,
2023-12-03,5534,615.1,MasterCard,2015-01-07,
2023-03-27,89940,1759.14,Visa,2018-03-07,
2023-11-18,50150,4127.72,Visa,2017-03-08,
2023-02-08,13044,4012.91,Amex,2017-07-09,
2023-04-27,89360,448.93,Amex,2018-04-30,
2023-09-13,54857,4350.87,Visa,2022-01-08,
2023-12-27,85557,4001.02,MasterCard,2016-04-13,2023-12-02
2023-01-30,2799,285.46,MasterCard,2015-01-18,
2023-12-21,92033,2677.98,Visa,2022-03-11,
2023-07-24,39237,4158.09,Visa,2019-07-22,
2023-09-27,73497,2976.4,Amex,2021-03-02,
2023-02-04,18426,3684.6,Visa,2017-08-16,
2023-11-07,16073,491.94,Visa,2017-07-05,
2023-09-02,16446,889.13,Visa,2018-04-16,2023-12-23
2023-08-17,34680,304.0,MasterCard,2019-08-17,
2023-11-22,95914,2673.26,MasterCard,2018-05-20,
2023-01-17,12979,4194.22,MasterCard,2018-08-24,
2023-05-27,53104,3643.29,MasterCard,2015-01-12,2023-11-27
2023-08-10,39456,553.46,MasterCard,2021-08-12,
2023-07-15,70768,2514.77,Amex,2017-04-13,
2023-12-07,88810,2522.56,Amex,2021-10-18,
2023-05-04,68376,1626.91,Visa,2022-11-16,
2023-08-31,22306,1993.72,Visa,2016-08-28,2023-08-03
2023-07-20,41844,2597.84,Visa,2018-08-27,
2023-12-29,82070,1772.77,Visa,2022-03-12,
2023-06-25,26097,1542.87,MasterCard,2021-06-25,2023-04-27
2023-08-24,21960,887.03,MasterCard,2017-10-04,
2023-01-26,98777,2282.65,Visa,2015-04-16,
2023-05-07,19210,1023.63,Visa,2022-09-13,
2023-02-20,39294,3615.76,Amex,2020-10-03,
2023-11-18,20247,1849.42,MasterCard,2022-01-22,
2023-07-10,16775,1526.7,Amex,2020-12-19,
2023-05-16,58473,2992.11,Amex,2022-09-05,2023-01-25
2023-02-22,35336,1618.26,MasterCard,2021-06-01,
2023-05-17,1803,251.96,MasterCard,2021-10-09,2023-09-26
2023-04-21,12208,761.62,Visa,2021-07-09,
2023-11-11,26606,1278.38,Visa,2017-10-19,
2023-08-13,64986,67.14,MasterCard,2017-06-05,
2023-05-10,33961,3075.22,Amex,2016-06-03,
2023-02-18,29283,3960.36,Amex,2016-12-05,2023-10-21
2023-02-19,29021,2895.16,MasterCard,2017-08-14,
2023-04-03,57662,4776.58,Amex,2020-04-21,
2023-07-30,47056,1689.25,MasterCard,2021-03-09,
2023-08-10,57670,534.75,MasterCard,2020-10-14,
2023-08-13,94307,2251.8,MasterCard,2022-08-07,
2023-07-18,8798,829.68,MasterCard,2015-08-14,
2023-04-06,43488,985.61,MasterCard,2018-12-06,
2023-04-03,8196,940.31,Amex,2019-01-05,
2023-10-27,37688,710.33,MasterCard,2017-02-13,
2023-09-09,24083,2487.85,Amex,2022-11-18,
2023-12-29,42306,2505.18,Amex,2020-04-29,
2023-12-26,38431,3984.87,Visa,2021-03-02,
2023-02-28,64322,640.68,Amex,2017-04-03,
2023-06-16,66842,2969.92,Amex,2018-02-05,
2023-01-13,59763,3758.39,MasterCard,2016-04-07,
2023-07-30,21034,4589.91,Amex,2021-11-24,2023-11-19
2023-08-09,24595,322.39,Amex,2017-10-25,
2023-10-09,563,1601.66,MasterCard,2015-07-25,
2023-06-11,49475,1679.82,Visa,2022-04-15,2023-05-09
2023-07-29,44234,2366.54,Visa,2016-09-06,
2023-02-20,50761,2387.19,MasterCard,2015-02-23,
2023-11-15,44233,2402.39,Visa,2016-02-24,
2023-02-19,83547,2160.3,Visa,2021-10-29,2023-04-03
2023-01-31,62652,1035.51,MasterCard,2018-12-05,
2023-04-16,27101,4491.91,Amex,2021-08-04,
2023-04-04,56613,654.1,MasterCard,2021-03-15,
2023-07-12,28915,1578.11,Visa,2022-12-04,
2023-03-11,1687,4465.37,MasterCard,2016-07-19,
2023-07-31,33695,182.48,Visa,2020-03-31,
2023-09-11,97061,4658.84,Visa,2020-04-10,
2023-08-26,74271,964.08,Amex,2019-12-10,
2023-09-21,64178,1739.96,Amex,2022-01-07,
2023-06-13,75738,2604.56,Amex,2018-11-05,
2023-11-01,51465,3326.85,Visa,2015-07-19,
2023-10-23,36111,4035.19,Visa,2015-02-09,
2023-08-28,12854,1835.78,Visa,2019-06-22,
2023-08-02,59785,1385.17,Amex,2016-10-01,
2023-08-14,34676,2817.09,Amex,2017-08-08,
2023-02-24,75401,1743.54,Amex,2020-04-10,2023-04-23
2023-01-03,3596,3671.57,Amex,2016-04-12,
2023-04-14,55943,2817.73,Visa,2020-01-20,
2023-06-09,9032,624.74,Amex,2022-04-27,2023-06-12
2023-03-15,17101,992.58,Visa,2022-12-15,
2023-05-23,16317,3038.39,MasterCard,2018-01-21,
2023-03-22,89534,464.52,Amex,2017-07-02,
2023-02-02,6889,4060.57,Visa,2017-06-13,
2023-04-19,33415,4646.35,MasterCard,2019-05-02,
2023-08-15,38385,3711.89,Amex,2016-10-23,
2023-03-05,71694,1935.04,Visa,2019-10-03,
2023-12-07,21410,1569.0,MasterCard,2019-07-04,
2023-10-20,11746,2688.43,Amex,2021-06-24,
2023-10-17,91121,4237.51,Amex,2019-07-26,
2023-03-29,31933,4684.82,MasterCard,2021-09-27,2023-10-02
2023-11-17,60718,2364.31,MasterCard,2022-04-11,
2023-03-09,10258,4964.21,Visa,2021-01-18,
2023-04-09,72539,495.76,MasterCard,2019-12-01,
2023-03-15,66781,1653.91,MasterCard,2022-05-08,
2023-03-10,31948,4137.71,Visa,2022-04-04,
2023-11-27,58948,1373.61,MasterCard,2015-01-06,
2023-01-17,35818,2459.36,Visa,2020-10-30,2023-07-28
2023-12-16,91272,1929.42,MasterCard,2018-09-09,
2023-05-12,72889,2995.34,MasterCard,2015-01-15,
2023-12-14,45613,702.72,MasterCard,2019-11-04,
2023-11-15,40315,3738.67,Amex,2016-04-04,
2023-01-11,8195,4619.25,Amex,2021-03-29,2023-03-21
2023-09-24,12500,1252.8,Amex,2019-09-03,
2023-05-14,45250,2565.92,Amex,2016-04-05,
2023-06-26,76408,2045.26,MasterCard,2019-10-03,
2023-11-23,39075,4179.06,Visa,2020-02-27,
2023-05-16,29734,4195.2,MasterCard,2017-07-20,
2023-03-25,23570,2408.22,Visa,2019-06-15,
2023-04-17,43712,1841.62,Amex,2018-01-02,
2023-07-08,57279,484.47,MasterCard,2016-10-15,
2023-08-24,49725,3013.88,Amex,2021-10-03,
2023-08-24,28862,4621.04,Amex,2017-01-12,
2023-01-29,28860,1860.77,MasterCard,2021-01-17,2023-02-14
2023-04-03,13581,2604.31,Visa,2018-04-27,
2023-05-27,53652,2635.89,Visa,2015-07-15,2023-04-07
2023-02-19,92156,4580.55,Visa,2021-05-02,
2023-01-27,44511,4819.55,MasterCard,2017-01-10,
2023-10-07,24951,201.86,MasterCard,2022-09-08,
2023-01-16,86299,1286.74,Amex,2020-09-17,
2023-12-05,51010,4411.17,Amex,2018-12-19,
2023-04-26,33091,3382.74,Amex,2021-10-24,
2023-05-25,90214,70.74,Amex,2016-02-04,
2023-06-09,73935,4459.5,Amex,2021-04-22,
2023-06-06,66540,1620.53,MasterCard,2019-11-18,
2023-12-14,82374,580.87,MasterCard,2022-11-28,
2023-10-07,88487,1417.97,Visa,2022-11-26,2023-09-19
2023-02-28,58263,3677.86,Visa,2016-02-29,
2023-02-24,56257,4626.04,Visa,2017-06-01,
2023-09-14,31569,2385.88,Amex,2019-01-12,
2023-02-05,48131,1172.57,MasterCard,2019-07-15,
2023-07-07,59766,4456.74,Visa,2021-08-07,
2023-05-07,33359,3967.59,MasterCard,2022-11-03,
2023-03-23,59404,3087.88,MasterCard,2018-12-05,
2023-07-13,71590,3037.92,Amex,2019-12-26,
2023-07-04,2332,3299.01,Visa,2018-12-27,2023-10-15
2023-06-19,61969,1188.71,Amex,2016-02-07,
2023-06-05,94427,4199.99,MasterCard,2017-01-04,
2023-09-04,99737,907.54,Visa,2017-04-10,
2023-09-11,75685,4587.08,MasterCard,2020-02-09,
2023-09-03,64105,3561.11,Visa,2018-02-02,
2023-11-02,83544,2097.57,MasterCard,2020-10-01,
2023-10-21,18944,3211.08,Amex,2018-02-24,
2023-02-27,78732,387.58,MasterCard,2019-03-12,
2023-03-21,31298,205.73,Visa,2015-05-13,
2023-01-18,53014,274.89,Amex,2015-09-03,2023-02-14
2023-07-03,24546,2301.9,MasterCard,2016-11-05,
2023-05-28,60078,400.03,Amex,2015-08-15,
2023-07-25,89197,2890.61,Amex,2017-09-11,
2023-06-10,18532,1976.37,Amex,2019-07-06,
2023-06-09,27410,673.61,Amex,2017-03-26,
2023-08-25,17539,683.26,MasterCard,2016-11-25,
2023-06-15,89472,2416.39,Visa,2015-03-30,
2023-11-07,37113,1885.1,MasterCard,2018-10-26,
2023-11-10,80923,4229.31,Amex,2018-01-07,
2023-03-10,44786,4283.88,MasterCard,2017-08-27,
2023-05-10,85640,1395.57,MasterCard,2019-05-18,
2023-04-28,8896,3704.79,MasterCard,2022-07-13,
2023-05-17,31169,793.66,Visa,2016-06-25,
2023-02-15,97008,4907.89,Visa,2022-04-23,
2023-12-28,36545,3486.38,Amex,2022-03-29,
2023-03-28,93020,2919.12,Amex,2016-10-31,
2023-03-31,995,630.43,Visa,2019-10-08,
2023-10-02,96417,615.99,Amex,2018-10-26,
2023-12-20,45681,2213.43,Visa,2021-07-08,
2023-10-17,43238,4011.48,Visa,2017-10-18,
2023-03-24,59423,1808.87,MasterCard,2019-06-06,
2023-08-27,34530,1042.37,Visa,2016-08-31,
2023-07-14,98915,645.33,Visa,2016-05-20,
2023-03-09,35742,2372.85,Visa,2017-12-14,
2023-10-01,57450,4870.51,Visa,2018-04-17,
2023-04-25,35826,4158.48,Amex,2018-08-23,
2023-11-02,13150,1045.94,MasterCard,2015-07-19,2023-07-28
2023-08-17,863,359.33,Visa,2021-04-08,
2023-05-31,23538,4222.95,MasterCard,2022-08-12,
2023-06-28,43591,1766.1,Visa,2015-10-06,
2023-05-03,25939,1572.81,Amex,2015-03-25,
2023-03-23,33795,1885.75,MasterCard,2017-01-08,
2023-11-12,59274,2144.18,Amex,2020-11-06,
2023-02-21,92997,1740.09,Amex,2018-11-26,2023-05-13
2023-02-05,28170,1049.35,Visa,2022-12-16,
2023-01-27,80378,3869.3,MasterCard,2016-11-29,
2023-12-22,334,2078.78,Visa,2021-03-17,2023-08-13
2023-08-27,61683,1996.99,Visa,2020-06-10,2023-09-19
2023-03-30,65431,2093.32,Amex,2016-10-24,
2023-04-02,56950,1116.5,MasterCard,2022-01-01,
2023-05-13,83762,1371.9,Amex,2020-10-12,
2023-01-11,7069,4593.55,MasterCard,2016-05-17,
2023-12-05,84972,4968.51,Visa,2021-08-06,
2023-02-28,92128,4754.22,Visa,2017-06-20,
2023-12-18,53102,3299.35,Amex,2020-12-07,
2023-03-08,45684,4015.82,MasterCard,2019-02-07,
2023-05-03,76969,901.66,Amex,2022-12-10,2023-04-01
2023-09-01,67123,3238.9,Visa,2021-09-16,
2023-08-03,66727,514.02,Visa,2017-09-10,
2023-06-28,50530,3221.52,MasterCard,2015-05-22,2023-05-18
2023-11-22,47993,4949.5,MasterCard,2016-07-24,
2023-01-26,79751,1197.02,Amex,2021-02-24,
2023-03-16,89777,4765.55,Visa,2018-04-24,2023-06-30
2023-06-24,21725,4621.32,Visa,2020-01-29,
2023-02-06,26825,1566.69,Amex,2021-06-11,
2023-05-02,56783,4560.89,MasterCard,2015-07-11,2023-04-03
2023-06-06,94485,3032.62,MasterCard,2016-12-23,
2023-05-03,83576,2840.09,Visa,2017-12-08,
2023-08-17,78415,3276.18,Amex,2021-12-30,
2023-10-09,46524,1012.26,MasterCard,2022-02-18,
2023-07-02,62852,2465.85,MasterCard,2020-12-09,
2023-01-10,28281,1783.01,MasterCard,2015-04-22,
2023-03-21,89583,263.29,Visa,2015-05-31,
2023-09-27,46942,1360.11,MasterCard,2015-08-23,
2023-01-12,2975,464.09,MasterCard,2020-03-18,
2023-06-01,24342,2635.11,Amex,2015-03-01,
2023-09-14,82792,3154.83,Amex,2022-08-03,
2023-12-12,79806,3303.94,Amex,2017-10-25,
2023-08-17,37831,2919.15,Amex,2021-01-31,
2023-11-15,99151,3897.33,Amex,2022-05-10,
2023-12-08,9211,1474.01,Amex,2015-09-11,
2023-09-04,62575,860.38,Visa,2020-11-24,
2023-02-24,43715,1124.67,MasterCard,2022-12-13,
2023-07-26,86900,1868.38,MasterCard,2022-08-27,2023-05-13
2023-04-21,94533,3723.19,Visa,2021-08-16,
2023-10-11,18570,1387.2,Amex,2020-02-29,
2023-12-18,70103,2586.79,MasterCard,2022-02-01,2023-04-14
2023-03-05,71459,4170.13,Amex,2022-12-16,
2023-11-05,23912,2732.4,Visa,2015-09-17,
2023-07-27,10284,531.87,MasterCard,2017-06-08,
2023-04-14,95305,4712.33,Visa,2021-09-11,
2023-09-29,59617,4486.29,MasterCard,2017-04-30,
2023-03-09,50913,3037.36,Amex,2018-06-25,
2023-11-07,52829,3695.09,Visa,2015-09-10,
2023-09-27,33946,1849.03,Amex,2022-08-31,
2023-01-15,10316,2522.17,MasterCard,2018-01-21,
2023-02-03,42351,1030.17,Amex,2019-06-12,
2023-03-13,89681,3879.76,MasterCard,2017-03-31,
2023-09-21,31598,3167.52,MasterCard,2016-12-24,2023-08-16
2023-04-13,87820,173.45,MasterCard,2016-11-12,2023-01-09
2023-01-18,1887,4163.9,Amex,2015-04-18,
2023-08-11,21839,3815.74,MasterCard,2016-06-26,
2023-10-03,58888,736.98,Visa,2021-11-26,
2023-03-03,60929,2978.21,MasterCard,2019-04-06,
2023-03-22,57470,4929.55,MasterCard,2019-10-25,2023-04-01
2023-10-05,25937,3784.44,Amex,2017-05-16,
2023-03-11,12514,3763.66,MasterCard,2021-12-25,
2023-06-13,94021,1961.94,MasterCard,2021-05-10,
2023-11-29,28458,2224.73,Amex,2018-02-26,
2023-07-29,78904,1441.65,Amex,2015-02-06,
2023-04-14,38302,3795.35,Amex,2017-05-21,
2023-10-05,98008,81.6,MasterCard,2020-12-30,
2023-07-10,83216,2895.98,Amex,2017-06-08,
2023-12-19,53438,1116.68,MasterCard,2017-02-20,
2023-10-03,76922,647.15,Amex,2021-04-14,
2023-01-31,51700,1293.72,Visa,2022-11-23,
2023-07-02,79740,3895.15,MasterCard,2020-09-14,
2023-01-10,91358,2304.46,Visa,2022-03-03,2023-05-30
2023-10-15,651,1201.07,Amex,2022-03-18,
2023-04-27,88444,3942.72,Visa,2017-07-05,
2023-05-05,33737,2505.22,Visa,2021-04-28,
2023-07-10,22768,3076.86,MasterCard,2016-10-01,
2023-05-20,42699,3049.9,Amex,2016-04-30,
2023-05-05,27073,2329.75,MasterCard,2018-01-01,2023-05-14
2023-03-10,62052,2892.14,MasterCard,2022-08-10,
2023-06-24,99819,4776.33,Amex,2017-06-13,2023-05-31
2023-06-18,2157,872.38,Amex,2021-03-29,
2023-08-09,41108,2429.42,Amex,2021-10-08,
2023-01-23,18764,3580.42,MasterCard,2016-01-20,
2023-01-09,76623,880.06,Visa,2016-12-30,
2023-03-05,90637,745.29,MasterCard,2015-06-10,
2023-12-22,68343,2356.47,Visa,2015-11-15,
2023-10-05,95453,4101.72,MasterCard,2021-06-30,
2023-03-27,67830,4539.47,Visa,2017-03-12,
2023-11-20,97546,2984.14,MasterCard,2021-03-09,
2023-10-21,61350,3505.94,MasterCard,2017-11-30,
2023-06-08,20876,4701.8,Amex,2020-09-01,
2023-01-07,12279,1332.29,Visa,2021-03-26,
2023-10-31,98662,3543.44,MasterCard,2019-04-30,
2023-09-14,24206,2069.19,MasterCard,2019-01-16,
2023-07-25,42634,1159.98,Visa,2022-01-27,
2023-03-11,24887,824.66,Visa,2022-07-11,
2023-10-24,16944,2573.43,MasterCard,2017-01-18,
2023-09-17,79650,1655.53,MasterCard,2016-11-03,2023-12-31
2023-11-14,62395,1005.42,Visa,2017-09-11,
2023-02-23,91345,4840.44,Amex,2020-04-03,2023-04-25
2023-07-16,72410,1467.11,Amex,2017-01-19,
2023-08-05,61711,783.55,MasterCard,2021-04-22,2023-08-18
2023-03-14,43419,577.39,MasterCard,2022-08-09,
2023-01-19,92758,3338.52,MasterCard,2016-09-16,
2023-01-30,70143,546.61,MasterCard,2019-02-27,2023-02-26
2023-08-01,94943,2289.43,Amex,2019-06-09,
2023-03-29,37130,2696.65,Amex,2020-08-07,
2023-03-20,1585,789.31,Visa,2019-01-19,
2023-01-22,92575,3966.27,Amex,2016-06-18,
2023-07-27,13897,811.23,Amex,2021-09-10,
2023-08-20,56626,2416.14,Visa,2015-11-15,
2023-10-31,22711,515.59,Visa,2018-12-18,
2023-08-06,68026,1583.11,Visa,2017-10-24,
2023-09-20,20222,2162.77,MasterCard,2019-09-12,
2023-10-27,21296,4795.61,Amex,2021-09-05,
2023-09-07,27130,4197.14,MasterCard,2015-10-01,
2023-12-07,9982,4174.28,Visa,2017-02-06,
2023-05-26,35751,4460.57,Visa,2017-05-04,
2023-01-21,22555,2091.66,MasterCard,2021-02-24,
2023-08-12,37510,2338.86,MasterCard,2015-09-05,
2023-08-13,23714,3285.75,Amex,2016-02-22,
2023-05-15,89101,4257.39,Visa,2017-03-12,
2023-10-14,77752,3491.04,MasterCard,2015-10-29,
2023-08-03,75427,2622.14,Amex,2022-06-21,
2023-11-24,58793,3571.27,Amex,2020-01-23,
2023-03-04,66814,4303.06,MasterCard,2020-10-10,
2023-05-13,30784,1837.98,Visa,2017-01-09,
2023-04-09,46063,2742.94,Amex,2015-10-02,
2023-05-29,78876,2647.53,Amex,2017-03-24,
2023-05-09,50904,4882.61,MasterCard,2018-05-26,2023-11-14
2023-07-24,93490,4065.38,Visa,2016-09-30,
2023-08-19,20003,4474.95,Amex,2015-08-27,
2023-03-29,66413,2909.86,MasterCard,2020-01-30,
2023-12-17,59744,714.08,Amex,2017-08-19,
2023-12-23,1514,4345.83,MasterCard,2021-08-28,
2023-07-19,13082,2109.71,MasterCard,2015-10-30,
2023-01-13,83736,3628.81,Amex,2016-12-18,
2023-06-25,88213,652.39,Amex,2020-07-12,
2023-04-07,60987,2658.28,Amex,2021-12-11,
2023-08-21,42527,103.64,Visa,2022-05-14,
2023-07-27,56097,2787.26,MasterCard,2018-06-24,
2023-09-07,74980,4608.1,Visa,2016-01-22,
